code,label_ar,definition_ar,note,concept,all_alternative_ar
c_9000085,تطوير مؤسسي,,,http://aims.fao.org/aos/agrovoc/c_9000085,
c_9000086,إصلاح مؤسساتي,,,http://aims.fao.org/aos/agrovoc/c_9000086,
c_9000087,التنمية المتكاملة,,,http://aims.fao.org/aos/agrovoc/c_9000087,
c_9000088,إدارة متكاملة,,,http://aims.fao.org/aos/agrovoc/c_9000088,
c_9000089,نظم المعرفة والمعلومات,,,http://aims.fao.org/aos/agrovoc/c_9000089,
c_9000090,الوصول إلى الأراضي,,,http://aims.fao.org/aos/agrovoc/c_9000090,
c_9000091,إدارة عقارية,,,http://aims.fao.org/aos/agrovoc/c_9000091,
c_9000093,تغير غطاء الارض,,,http://aims.fao.org/aos/agrovoc/c_9000093,
c_9000094,رسم خرائظ غطاء الارض,,,http://aims.fao.org/aos/agrovoc/c_9000094,
c_9000096,نظم معلومات الارض,,,http://aims.fao.org/aos/agrovoc/c_9000096,
c_9000098,تسجيل الأرض,,,http://aims.fao.org/aos/agrovoc/c_9000098,
c_9000100,رسم خرائط استخدام الأراضي,,,http://aims.fao.org/aos/agrovoc/c_9000100,
c_9000104,تنمية المهارات القيادية,,,http://aims.fao.org/aos/agrovoc/c_9000104,
c_9000105,تحليل دورة الحياة,,,http://aims.fao.org/aos/agrovoc/c_9000105,
c_9000106,تنميّة المهارات الحيويّة,,,http://aims.fao.org/aos/agrovoc/c_9000106,
c_9000107,المجتمعات المحلية,,,http://aims.fao.org/aos/agrovoc/c_9000107,
c_9000108,مشاركة الذكور,,,http://aims.fao.org/aos/agrovoc/c_9000108,
c_9000110,الانتاج الموجه لوسائل الإعلام,,,http://aims.fao.org/aos/agrovoc/c_9000110,
c_9000115,ادارة الموارد الطبيعية,,,http://aims.fao.org/aos/agrovoc/c_9000115,
c_9000117,رصد المحيطات,,,http://aims.fao.org/aos/agrovoc/c_9000117,
c_9000118,شباب غير ممدرس,,,http://aims.fao.org/aos/agrovoc/c_9000118,
c_9000119,نهج قائم على المشاركة,,,http://aims.fao.org/aos/agrovoc/c_9000119,
c_9000120,اتصالات قائمة على المشاركة,,,http://aims.fao.org/aos/agrovoc/c_9000120,
c_9000123,النظام الفولط ضوئي,,,http://aims.fao.org/aos/agrovoc/c_9000123,
c_9000124,قمر اصطناعي قطبي مداري,,,http://aims.fao.org/aos/agrovoc/c_9000124,
c_9000126,التربية السكانية,,,http://aims.fao.org/aos/agrovoc/c_9000126,
c_9000127,برنامج السكان,,,http://aims.fao.org/aos/agrovoc/c_9000127,
c_9000128,التعليم الخاص,,,http://aims.fao.org/aos/agrovoc/c_9000128,
c_9000130,التعليم العام,,,http://aims.fao.org/aos/agrovoc/c_9000130,
c_9000132,قمر اصطناعي راداري,,,http://aims.fao.org/aos/agrovoc/c_9000132,
c_9000135,حقوق إنجابية,,,http://aims.fao.org/aos/agrovoc/c_9000135,
c_9000140,استراتيجيات التنمية الريفية,,,http://aims.fao.org/aos/agrovoc/c_9000140,
c_9000142,الخدمات المالية الريفية,,,http://aims.fao.org/aos/agrovoc/c_9000142,
c_9000143,إذاعة ريفية,,,http://aims.fao.org/aos/agrovoc/c_9000143,
c_9000146,الحدائق المدرسية,,,http://aims.fao.org/aos/agrovoc/c_9000146,
c_9000147,مجموعات العون الذاتي,,,http://aims.fao.org/aos/agrovoc/c_9000147,
c_9000148,بيانات مصنفة حسب الجنس,,,http://aims.fao.org/aos/agrovoc/c_9000148,
c_9000150,تدريب المهارات,,,http://aims.fao.org/aos/agrovoc/c_9000150,
c_9000151,تنمية المؤسسات الصغيرة,,,http://aims.fao.org/aos/agrovoc/c_9000151,
c_9000152,تطوير البرمجيات,,,http://aims.fao.org/aos/agrovoc/c_9000152,
c_9000154,قاعدة بيانات مكانية,,,http://aims.fao.org/aos/agrovoc/c_9000154,
c_9000157,سبل المعيشة المستدامة,,,http://aims.fao.org/aos/agrovoc/c_9000157,
c_9000162,مراكز الاتصال,,,http://aims.fao.org/aos/agrovoc/c_9000162,
c_9000164,شبكات المراقبة الأرضية,,,http://aims.fao.org/aos/agrovoc/c_9000164,
c_9000165,القصور الذاتي الحراري,,,http://aims.fao.org/aos/agrovoc/c_9000165,
c_9000168,مواد تدريبية,,,http://aims.fao.org/aos/agrovoc/c_9000168,
c_9000169,استراتيجية التدريب,,,http://aims.fao.org/aos/agrovoc/c_9000169,
c_9000171,دليل النبات,,,http://aims.fao.org/aos/agrovoc/c_9000171,
c_9000177,المعاقون في الريف,,,http://aims.fao.org/aos/agrovoc/c_9000177,
c_9000179,إدارة البيانات,,,http://aims.fao.org/aos/agrovoc/c_9000179,
c_9000180,الغطاء الحرجي,,,http://aims.fao.org/aos/agrovoc/c_9000180,
c_9000181,الانتاج الأوَّلي الصافي,,,http://aims.fao.org/aos/agrovoc/c_9000181,
c_9000182,المراقبة عبر الأقمار الصناعية,,,http://aims.fao.org/aos/agrovoc/c_9000182,
c_9001000,الاستزراع النباتي والسمكي,,,http://aims.fao.org/aos/agrovoc/c_9001000,
c_9001004,مناولة الأغذية,,,http://aims.fao.org/aos/agrovoc/c_9001004,
c_9001009,مطابخ,,,http://aims.fao.org/aos/agrovoc/c_9001009,
c_9001011,سلطات البلدية,,,http://aims.fao.org/aos/agrovoc/c_9001011,
c_9001015,المناطق المحيطة بالمدن,,,http://aims.fao.org/aos/agrovoc/c_9001015,
c_9001017,الموارد,,,http://aims.fao.org/aos/agrovoc/c_9001017,
c_9001019,الاحياء الفقيره,,,http://aims.fao.org/aos/agrovoc/c_9001019,
c_9001020,أصحاب المصلحة,,,http://aims.fao.org/aos/agrovoc/c_9001020,
c_9001021,أسواق شعبية,,,http://aims.fao.org/aos/agrovoc/c_9001021,
c_9001022,الباعة المتجولين,,,http://aims.fao.org/aos/agrovoc/c_9001022,
c_9001024,مزارعون في المناطق الحضرية,,,http://aims.fao.org/aos/agrovoc/c_9001024,
c_9001025,مصايد الأسماك في المناطق الحضرية,,,http://aims.fao.org/aos/agrovoc/c_9001025,
c_9001026,البستنة الحضرية,,,http://aims.fao.org/aos/agrovoc/c_9001026,
c_9001030,المزارعات,,,http://aims.fao.org/aos/agrovoc/c_9001030,
c_9003,المستضدات الذاتية,,,http://aims.fao.org/aos/agrovoc/c_9003,
c_9004,سِيرَ ذَاتِيَّة,,,http://aims.fao.org/aos/agrovoc/c_9004,
c_9004d671,Calocoris,,,http://aims.fao.org/aos/agrovoc/c_9004d671,
c_9005,أمراض ذاتية المناعة,,,http://aims.fao.org/aos/agrovoc/c_9005,
c_9006,التصوير الشعاعي الذاتي,,,http://aims.fao.org/aos/agrovoc/c_9006,
c_9007,كروموسومات جسمية,,,http://aims.fao.org/aos/agrovoc/c_9007,
c_900a1f28,Cyclamen creticum,,,http://aims.fao.org/aos/agrovoc/c_900a1f28,
c_901,بيهار,,,http://aims.fao.org/aos/agrovoc/c_901,
c_9011,avenasterol,,,http://aims.fao.org/aos/agrovoc/c_9011,
c_9012,Aves,,,http://aims.fao.org/aos/agrovoc/c_9012,
c_9013,فيروسات الطيور الغدية,,,http://aims.fao.org/aos/agrovoc/c_9013,
c_9014,فيروس إلتهاب دماغ ونخاغ الطيور,,,http://aims.fao.org/aos/agrovoc/c_9014,
c_9016,فيروس إلتهاب قصبات الطيور الخمجي,,,http://aims.fao.org/aos/agrovoc/c_9016,
c_9017,فيروس إنفلونزا الطيور,,,http://aims.fao.org/aos/agrovoc/c_9017,
c_9018,فيروس الحنجرة والرغامى للطيور,,,http://aims.fao.org/aos/agrovoc/c_9018,
c_901d6904,Pea seed-borne mosaic virus,,,http://aims.fao.org/aos/agrovoc/c_901d6904,
c_902,صفراء,,,http://aims.fao.org/aos/agrovoc/c_902,
c_9021,طيور التربية,,,http://aims.fao.org/aos/agrovoc/c_9021,
c_9021e8ed,معادلة فقدان التربة العالمية المنقحة,,,http://aims.fao.org/aos/agrovoc/c_9021e8ed,
c_9022,أفوكادو,,,http://aims.fao.org/aos/agrovoc/c_9022,
c_9023,سَفا,,,http://aims.fao.org/aos/agrovoc/c_9023,
c_9024771d,الملكية الجماعية (العامة),,,http://aims.fao.org/aos/agrovoc/c_9024771d,
c_9024821c,الخط الجانبي,,,http://aims.fao.org/aos/agrovoc/c_9024821c,
c_9026,أذربيجان,,,http://aims.fao.org/aos/agrovoc/c_9026,الجمهوريّة الأذربيجانيّة
c_9027,Azomonas,,,http://aims.fao.org/aos/agrovoc/c_9027,
c_903,حموض المرارة,,,http://aims.fao.org/aos/agrovoc/c_903,
c_9038,لحم العجل,,,http://aims.fao.org/aos/agrovoc/c_9038,
c_903c4959,اختلافات مظهرية,,,http://aims.fao.org/aos/agrovoc/c_903c4959,
c_904,قنوات الصفراء,,,http://aims.fao.org/aos/agrovoc/c_904,
c_9040,عصيات الجمرة الخبيثة,,,http://aims.fao.org/aos/agrovoc/c_9040,
c_90404644,Thymus aznavourii,,,http://aims.fao.org/aos/agrovoc/c_90404644,
c_9042,باسيتراسين,,,http://aims.fao.org/aos/agrovoc/c_9042,
c_9043,المستضدات البكتيرية,,,http://aims.fao.org/aos/agrovoc/c_9043,
c_90438029,Bellevalia modesta,,,http://aims.fao.org/aos/agrovoc/c_90438029,
c_90438c4e,تحليل أصحاب المصلحة,,,http://aims.fao.org/aos/agrovoc/c_90438c4e,
c_9044ce39,وظيفة,,,http://aims.fao.org/aos/agrovoc/c_9044ce39,
c_9047,سموم بكتيرية,,,http://aims.fao.org/aos/agrovoc/c_9047,
c_9048,مبيدات البكتيريا,,,http://aims.fao.org/aos/agrovoc/c_9048,
c_9049,علماء الجراثيم,,,http://aims.fao.org/aos/agrovoc/c_9049,
c_90493ed3,تغذية الأوز,,,http://aims.fao.org/aos/agrovoc/c_90493ed3,
c_904a13a4,نظائر المغنيزيوم,,,http://aims.fao.org/aos/agrovoc/c_904a13a4,
c_905,أملاح المرارة,,,http://aims.fao.org/aos/agrovoc/c_905,
c_905173ef,Sideritis bilgerana,,,http://aims.fao.org/aos/agrovoc/c_905173ef,
c_9053,فيروسات بيكولو (فصيلة),,,http://aims.fao.org/aos/agrovoc/c_9053,
c_905d99c9,gynandromorphs,,,http://aims.fao.org/aos/agrovoc/c_905d99c9,
c_906,تيوس,,,http://aims.fao.org/aos/agrovoc/c_906,
c_9060,مسحوق التخمير,,,http://aims.fao.org/aos/agrovoc/c_9060,
c_9062,موازين,,,http://aims.fao.org/aos/agrovoc/c_9062,
c_906ee04a,علامة ساكنة,,,http://aims.fao.org/aos/agrovoc/c_906ee04a,
c_907,خوان,,,http://aims.fao.org/aos/agrovoc/c_907,
c_9074,المنشار الحزامي,,,http://aims.fao.org/aos/agrovoc/c_9074,
c_9076,bangers (scares),,,http://aims.fao.org/aos/agrovoc/c_9076,
c_9077,علم الصرافة,,,http://aims.fao.org/aos/agrovoc/c_9077,
c_9078ea26,Salvia hypargeia,,,http://aims.fao.org/aos/agrovoc/c_9078ea26,
c_9083,نزع اللحاء,,,http://aims.fao.org/aos/agrovoc/c_9083,
c_90831e99,inceptisols,,,http://aims.fao.org/aos/agrovoc/c_90831e99,
c_9086,مسجِّلات الضغط الجوي,,,http://aims.fao.org/aos/agrovoc/c_9086,
c_9088686a,الممارسات الزراعية السليمة,,,http://aims.fao.org/aos/agrovoc/c_9088686a,
c_9089,الحاجز المرجاني,,,http://aims.fao.org/aos/agrovoc/c_9089,
c_909,سبل كيميائية حيوية,,,http://aims.fao.org/aos/agrovoc/c_909,
c_9090,برتونيلا,,,http://aims.fao.org/aos/agrovoc/c_9090,
c_9091,أيض أساسي,,,http://aims.fao.org/aos/agrovoc/c_9091,
c_9093,ريحان,,,http://aims.fao.org/aos/agrovoc/c_9093,
c_9094,basophils,,,http://aims.fao.org/aos/agrovoc/c_9094,
c_909a9562,Alectoris graeca,,,http://aims.fao.org/aos/agrovoc/c_909a9562,
c_909f18e4,فلز نزر,,,http://aims.fao.org/aos/agrovoc/c_909f18e4,
c_90a4bb24,Phyllactinia pyri-serotinae,,,http://aims.fao.org/aos/agrovoc/c_90a4bb24,
c_90ba8f5d,Barley yellow striate mosaic virus,,,http://aims.fao.org/aos/agrovoc/c_90ba8f5d,
c_90cda2f6,mercerization,,,http://aims.fao.org/aos/agrovoc/c_90cda2f6,
c_90ce39c2,مركبات التيتانيوم,,,http://aims.fao.org/aos/agrovoc/c_90ce39c2,
c_90cf3530,تحليل العناصر,,,http://aims.fao.org/aos/agrovoc/c_90cf3530,
c_90d8f730,metsulfuron-methyl,,,http://aims.fao.org/aos/agrovoc/c_90d8f730,
c_91,حماض,,,http://aims.fao.org/aos/agrovoc/c_91,
c_910,كيمياء حيوية,,,http://aims.fao.org/aos/agrovoc/c_910,
c_910803ac,Salvia euphratica,,,http://aims.fao.org/aos/agrovoc/c_910803ac,
c_910aa301,Crocus biflorus subsp. nubigena,,,http://aims.fao.org/aos/agrovoc/c_910aa301,
c_911a8f67,Lathyrus aphaca var. aphaca,,,http://aims.fao.org/aos/agrovoc/c_911a8f67,
c_912,تعايش حيوي,,,http://aims.fao.org/aos/agrovoc/c_912,
c_91205199,Phytoplasma pyri,,,http://aims.fao.org/aos/agrovoc/c_91205199,
c_912310e8,عاصفة رملية,,,http://aims.fao.org/aos/agrovoc/c_912310e8,
c_9129b632,iodosulfuron-methyl,,,http://aims.fao.org/aos/agrovoc/c_9129b632,
c_914,مناطق جغرافية حيوية,,,http://aims.fao.org/aos/agrovoc/c_914,
c_9146b33c,زُّوئيَّا,,,http://aims.fao.org/aos/agrovoc/c_9146b33c,
c_915,جغرافيا حيوية,,,http://aims.fao.org/aos/agrovoc/c_915,
c_91506842,الصيد بخيوط اليد أو بالصنانير,,,http://aims.fao.org/aos/agrovoc/c_91506842,
c_9157f5cd,Iris (Mantodea),,,http://aims.fao.org/aos/agrovoc/c_9157f5cd,
c_915c5423,ذبول الخيار الفوزاريومي,,,http://aims.fao.org/aos/agrovoc/c_915c5423,
c_916,السير الذاتية,,,http://aims.fao.org/aos/agrovoc/c_916,
c_917,تنافس حيوي,,,http://aims.fao.org/aos/agrovoc/c_917,
c_918,مكافحة بيولوجية,طريقة لمكافحة وضبط تعداد عشائر الآفات قوامها تسليط واحد من أعدائها الطبيعية عليها مثل الممرضات أو الطفيليات أو أشباه الطفيليات أو المفترسات.,,http://aims.fao.org/aos/agrovoc/c_918,
c_918b433c,Carpobrotus quadrifidus,,,http://aims.fao.org/aos/agrovoc/c_918b433c,
c_918b5c6c,Mycterothrips setiventris,,,http://aims.fao.org/aos/agrovoc/c_918b5c6c,
c_919,المكافحة البيولوجية لمفصليات الأرجل,,,http://aims.fao.org/aos/agrovoc/c_919,
c_9197,فرشاة النحل,,,http://aims.fao.org/aos/agrovoc/c_9197,
c_9198,حجاب النحل,,,http://aims.fao.org/aos/agrovoc/c_9198,
c_9199,سمّور (مارتس فوينا),,,http://aims.fao.org/aos/agrovoc/c_9199,
c_91accb82,Biarum,,,http://aims.fao.org/aos/agrovoc/c_91accb82,
c_91c18d56,فيروس شلل النحل الحاد,,,http://aims.fao.org/aos/agrovoc/c_91c18d56,
c_91c42f29,Geranium sibiricum,,,http://aims.fao.org/aos/agrovoc/c_91c42f29,
c_91cb2835,Allium tauricola,,,http://aims.fao.org/aos/agrovoc/c_91cb2835,
c_91cf9d66,White clover cryptic virus 1,,,http://aims.fao.org/aos/agrovoc/c_91cf9d66,
c_91cf9ea0,بيوت الظل,,,http://aims.fao.org/aos/agrovoc/c_91cf9ea0,
c_91d48b3c,Geranium lanuginosum,,,http://aims.fao.org/aos/agrovoc/c_91d48b3c,
c_91dfcaac,Sideritis montana,,,http://aims.fao.org/aos/agrovoc/c_91dfcaac,
c_91fb812b,Vicia lutea,,,http://aims.fao.org/aos/agrovoc/c_91fb812b,
c_92,حموض,,,http://aims.fao.org/aos/agrovoc/c_92,
c_920,عوامل المكافحة الحيوية,,,http://aims.fao.org/aos/agrovoc/c_920,عضويات المكافحة البيولوجية
c_9202,قطيع البقر,,,http://aims.fao.org/aos/agrovoc/c_9202,
c_920a9218,Smyrnium perfoliatum,,,http://aims.fao.org/aos/agrovoc/c_920a9218,
c_921,تطوربيولوجي,,,http://aims.fao.org/aos/agrovoc/c_921,
c_92274d34,Pyronemataceae,,,http://aims.fao.org/aos/agrovoc/c_92274d34,
c_923,تواتر بيولوجي,,,http://aims.fao.org/aos/agrovoc/c_923,
c_9231,benzylpenicillin,,,http://aims.fao.org/aos/agrovoc/c_9231,
c_92316743,oxadiazine insecticides,,,http://aims.fao.org/aos/agrovoc/c_92316743,
c_9232,بربريس,,,http://aims.fao.org/aos/agrovoc/c_9232,
c_92324,الوحدة التنظيمية,,,http://aims.fao.org/aos/agrovoc/c_92324,
c_92325,مكتب ميداني,,,http://aims.fao.org/aos/agrovoc/c_92325,
c_92326,برنامج المعونة,,,http://aims.fao.org/aos/agrovoc/c_92326,
c_92327,الإغاثة في حالات الكوارث,,,http://aims.fao.org/aos/agrovoc/c_92327,
c_9233,برغموت,,,http://aims.fao.org/aos/agrovoc/c_9233,
c_92331,لحوم الطرائد,,,http://aims.fao.org/aos/agrovoc/c_92331,
c_92332,geomatics,,,http://aims.fao.org/aos/agrovoc/c_92332,
c_92333,سماكة الدهون الخلفية,,,http://aims.fao.org/aos/agrovoc/c_92333,
c_92334,فيروس تجعد ورق القطن,,,http://aims.fao.org/aos/agrovoc/c_92334,
c_92335,علوم مائية,,,http://aims.fao.org/aos/agrovoc/c_92335,
c_92336,مركب كيميائي حيوي,,,http://aims.fao.org/aos/agrovoc/c_92336,
c_92337,مادة كيميائية,,,http://aims.fao.org/aos/agrovoc/c_92337,
c_92339,صراع مسلح,,,http://aims.fao.org/aos/agrovoc/c_92339,
c_92340,عامل معدي,,,http://aims.fao.org/aos/agrovoc/c_92340,
c_92341,مورد بيولوجي,,,http://aims.fao.org/aos/agrovoc/c_92341,
c_92342,هياكل أمام السواحل,,,http://aims.fao.org/aos/agrovoc/c_92342,
c_92343,شعاب مرجانية,,,http://aims.fao.org/aos/agrovoc/c_92343,
c_92344,عامل مضاد للجراثيم,,,http://aims.fao.org/aos/agrovoc/c_92344,
c_92345,هياكل من صنع الإنسان,,,http://aims.fao.org/aos/agrovoc/c_92345,
c_92346,صيد بالخيوط الطويلة,,,http://aims.fao.org/aos/agrovoc/c_92346,
c_92348,Plantago media,,,http://aims.fao.org/aos/agrovoc/c_92348,
c_92349,Polygonum cognatum,,,http://aims.fao.org/aos/agrovoc/c_92349,
c_92350,الاقتصاد البيئي,,,http://aims.fao.org/aos/agrovoc/c_92350,
c_92351,تجارة إلكترونية,,,http://aims.fao.org/aos/agrovoc/c_92351,
c_92355,تسونامي,,,http://aims.fao.org/aos/agrovoc/c_92355,الأمواج المدية
c_92358,ثورات البراكين,,,http://aims.fao.org/aos/agrovoc/c_92358,
c_92361,Eleutherococcus,,,http://aims.fao.org/aos/agrovoc/c_92361,
c_92363,الزراعة الدقيقة,استراتيجية إدارة تجمع البيانات الزمنية والمكانية والفردية وتعالجها وتحللها، وتربط بينها وبين المعلومات الأخرى، لإدارة الاختلافات في الحقل بدقة، ولدعم قرارات الإدارة، والإجراءات الآلية الدقيقة، لتحسين كفاءة استخدام الموارد والإنتاجية والجودة والربحية والاستدامة في الإنتاج الزراعي.,,http://aims.fao.org/aos/agrovoc/c_92363,
c_92365,الصناعة التحويلية,,,http://aims.fao.org/aos/agrovoc/c_92365,
c_92367,مصدرية,,,http://aims.fao.org/aos/agrovoc/c_92367,
c_92369,تتبع الغذاء,,,http://aims.fao.org/aos/agrovoc/c_92369,
c_9237,محاصيل الثمرة اللبية,,,http://aims.fao.org/aos/agrovoc/c_9237,
c_92370,تتبع المنتجات,,,http://aims.fao.org/aos/agrovoc/c_92370,
c_92371,Lake Volta,,,http://aims.fao.org/aos/agrovoc/c_92371,
c_92372,Missouri River,,,http://aims.fao.org/aos/agrovoc/c_92372,
c_92373,Mississippi River,,,http://aims.fao.org/aos/agrovoc/c_92373,
c_92374,Orinoco River,,,http://aims.fao.org/aos/agrovoc/c_92374,
c_92375,Okavango River,,,http://aims.fao.org/aos/agrovoc/c_92375,
c_92376,إعادة البناء,,,http://aims.fao.org/aos/agrovoc/c_92376,
c_92377,malondialdehyde,,,http://aims.fao.org/aos/agrovoc/c_92377,malonaldehyde
c_92379,أنواع الأكسجين التفاعلية,,,http://aims.fao.org/aos/agrovoc/c_92379,
c_92381,الزراعة الإيكولوجية,,,http://aims.fao.org/aos/agrovoc/c_92381,
c_92382,الجينوميات,,,http://aims.fao.org/aos/agrovoc/c_92382,
c_923b331c,Paraleyrodes perseae,,,http://aims.fao.org/aos/agrovoc/c_923b331c,
c_924,بيولوجيون,,,http://aims.fao.org/aos/agrovoc/c_924,
c_9242fa4c,Caucalis platycarpos,,,http://aims.fao.org/aos/agrovoc/c_9242fa4c,
c_924de306,التهاب الشبكة الرضحي,,,http://aims.fao.org/aos/agrovoc/c_924de306,التهاب المَعِدَة الرَضْحي
c_924f2195,تآكل الحراثة,,,http://aims.fao.org/aos/agrovoc/c_924f2195,
c_925,بيولوجيا,,,http://aims.fao.org/aos/agrovoc/c_925,
c_9257,الأكسدة الكيميائية الحيوية,,,http://aims.fao.org/aos/agrovoc/c_9257,
c_9259,علماء الكيمياء الحيوية,,,http://aims.fao.org/aos/agrovoc/c_9259,
c_926,كتلة حيوية,الوزن الكلي لجميع المواد البيولوجية أو الكتلة المختلطة لجميع الحيوانات والنباتات التي تعيش في منطقة محددة؛ ويعبر عنها عادة من خلال الوزن الجاف لكل منطقة.,,http://aims.fao.org/aos/agrovoc/c_926,
c_9260,علم المناخ الحيوي,,,http://aims.fao.org/aos/agrovoc/c_9260,
c_9261,تفكك حيوي,,,http://aims.fao.org/aos/agrovoc/c_9261,
c_9262,غاز من الفضلات,,,http://aims.fao.org/aos/agrovoc/c_9262,
c_9264,النشاط البيولوجي في التربة,,,http://aims.fao.org/aos/agrovoc/c_9264,
c_92645be4,Allium affine,,,http://aims.fao.org/aos/agrovoc/c_92645be4,
c_9269,الأرصاد الجوية الإحيائية,,,http://aims.fao.org/aos/agrovoc/c_9269,
c_927,بيولوجيا إحصائية,,,http://aims.fao.org/aos/agrovoc/c_927,
c_9274,أمراض الطيور,,,http://aims.fao.org/aos/agrovoc/c_9274,
c_9275,أجهزة تخويف الطيور,,,http://aims.fao.org/aos/agrovoc/c_9275,
c_9278728d,Salicornia europaea,,,http://aims.fao.org/aos/agrovoc/c_9278728d,
