"code","label_zh","note","concept","all_alternative_zh","all_hidden_zh","definition_en"
"c_eca19f52","分泌物","","http://aims.fao.org/aos/agrovoc/c_eca19f52","","",""
"c_eca60080","永久性","","http://aims.fao.org/aos/agrovoc/c_eca60080","","",""
"c_ecab77ec","Torilis arvensis subsp. purpurea","","http://aims.fao.org/aos/agrovoc/c_ecab77ec","","",""
"c_ecad8400","Hydrocotyle ranunculoides","","http://aims.fao.org/aos/agrovoc/c_ecad8400","","",""
"c_ecaebf6b","构造地质学","","http://aims.fao.org/aos/agrovoc/c_ecaebf6b","","",""
"c_ecb7e1ff","除蠕虫","","http://aims.fao.org/aos/agrovoc/c_ecb7e1ff","","",""
"c_ecb85c2b","沉没岸线","","http://aims.fao.org/aos/agrovoc/c_ecb85c2b","","",""
"c_eccee9c3","生计策略","","http://aims.fao.org/aos/agrovoc/c_eccee9c3","","",""
"c_ecd446bb","微型浮游生物","","http://aims.fao.org/aos/agrovoc/c_ecd446bb","","",""
"c_ece57f7a","古气候","","http://aims.fao.org/aos/agrovoc/c_ece57f7a","","",""
"c_ece58602","Beta macrocarpa","","http://aims.fao.org/aos/agrovoc/c_ece58602","","",""
"c_ed04a1df","航次线路图","","http://aims.fao.org/aos/agrovoc/c_ed04a1df","","",""
"c_ed0ef3ad","Lathyrus armenus","","http://aims.fao.org/aos/agrovoc/c_ed0ef3ad","","",""
"c_ed133e4a","急性肝胰腺坏死病","","http://aims.fao.org/aos/agrovoc/c_ed133e4a","","",""
"c_ed2dd4bf","Trioza erytreae","","http://aims.fao.org/aos/agrovoc/c_ed2dd4bf","","",""
"c_ed337dff","Helicidae","","http://aims.fao.org/aos/agrovoc/c_ed337dff","","",""
"c_ed3865a9","Bellevalia longipes","","http://aims.fao.org/aos/agrovoc/c_ed3865a9","","",""
"c_ed3f101e","Orobanche amethystea","","http://aims.fao.org/aos/agrovoc/c_ed3f101e","","",""
"c_ed552163","Allium aucheri","","http://aims.fao.org/aos/agrovoc/c_ed552163","","",""
"c_ed5c1b13","密度计","","http://aims.fao.org/aos/agrovoc/c_ed5c1b13","","",""
"c_ed60a1f9","Allium siculum","","http://aims.fao.org/aos/agrovoc/c_ed60a1f9","","",""
"c_ed7ac976","Salvia adenocaulon","","http://aims.fao.org/aos/agrovoc/c_ed7ac976","","",""
"c_ed7d4a4e","Paeonia tenuifolia","","http://aims.fao.org/aos/agrovoc/c_ed7d4a4e","","",""
"c_ed80f2b8","对比分析","","http://aims.fao.org/aos/agrovoc/c_ed80f2b8","","",""
"c_ed8b20f9","Orobanche minor","","http://aims.fao.org/aos/agrovoc/c_ed8b20f9","","",""
"c_ed984889","Koeleria eriostachya","","http://aims.fao.org/aos/agrovoc/c_ed984889","","",""
"c_eda16ce7","童消瘦","","http://aims.fao.org/aos/agrovoc/c_eda16ce7","","",""
"c_eda5674d","非线性波","","http://aims.fao.org/aos/agrovoc/c_eda5674d","","",""
"c_edb00a46","蜈蚣","","http://aims.fao.org/aos/agrovoc/c_edb00a46","","",""
"c_edb18e26","永冻层","","http://aims.fao.org/aos/agrovoc/c_edb18e26","","",""
"c_edd9a160","Stephensia","","http://aims.fao.org/aos/agrovoc/c_edd9a160","","",""
"c_eddac6ff","昆虫卵","","http://aims.fao.org/aos/agrovoc/c_eddac6ff","","",""
"c_eddb35bc","外来沉积物","","http://aims.fao.org/aos/agrovoc/c_eddb35bc","","",""
"c_eddc6905","Fritillaria aurea","","http://aims.fao.org/aos/agrovoc/c_eddc6905","","",""
"c_edddeb10","照片","","http://aims.fao.org/aos/agrovoc/c_edddeb10","","",""
"c_ee06adb6","Viola canina","","http://aims.fao.org/aos/agrovoc/c_ee06adb6","","",""
"c_ee132a6d","Yucca gloriosa var. gloriosa","","http://aims.fao.org/aos/agrovoc/c_ee132a6d","","",""
"c_ee17f0e7","碳酸盐沉积物","","http://aims.fao.org/aos/agrovoc/c_ee17f0e7","","",""
"c_ee1e34b3","废油","","http://aims.fao.org/aos/agrovoc/c_ee1e34b3","","",""
"c_ee253e07","Spiraea vanhouttei","","http://aims.fao.org/aos/agrovoc/c_ee253e07","","",""
"c_ee3efe98","野生近缘种","","http://aims.fao.org/aos/agrovoc/c_ee3efe98","","",""
"c_ee47100e","延迟放牧","","http://aims.fao.org/aos/agrovoc/c_ee47100e","","",""
"c_ee4c835d","Allium junceum subsp. junceum","","http://aims.fao.org/aos/agrovoc/c_ee4c835d","","",""
"c_ee546924","胞饮作用","","http://aims.fao.org/aos/agrovoc/c_ee546924","","",""
"c_ee563f1e","泡囊病","","http://aims.fao.org/aos/agrovoc/c_ee563f1e","","",""
"c_ee5d88b5","马蝇","","http://aims.fao.org/aos/agrovoc/c_ee5d88b5","牛虻","",""
"c_ee61fdda","Bellevalia rixii","","http://aims.fao.org/aos/agrovoc/c_ee61fdda","","",""
"c_ee680bf8","Salmo labrax","","http://aims.fao.org/aos/agrovoc/c_ee680bf8","","",""
"c_ee6f04be","Aythya ferina","","http://aims.fao.org/aos/agrovoc/c_ee6f04be","","",""
"c_ee72aeff","Carpobrotus","","http://aims.fao.org/aos/agrovoc/c_ee72aeff","","",""
"c_ee8c209a","最不发达国家","","http://aims.fao.org/aos/agrovoc/c_ee8c209a","最低度开发国家|未开发国家|极不发达国家","",""
"c_ee8c8ad8","植物水分消耗","","http://aims.fao.org/aos/agrovoc/c_ee8c8ad8","","",""
"c_ee9707b4","古生代","","http://aims.fao.org/aos/agrovoc/c_ee9707b4","","",""
"c_ee9933b3","雷达测高学","","http://aims.fao.org/aos/agrovoc/c_ee9933b3","","",""
"c_eea19c19","Podosphaera erodii","","http://aims.fao.org/aos/agrovoc/c_eea19c19","","",""
"c_eea7d834","Orobanche pubescens","","http://aims.fao.org/aos/agrovoc/c_eea7d834","","",""
"c_eeaa77e1","Haplothrips aculeatus","","http://aims.fao.org/aos/agrovoc/c_eeaa77e1","","",""
"c_eead756c","Rheum rhabarbarum","","http://aims.fao.org/aos/agrovoc/c_eead756c","","",""
"c_eecac13f","Geranium rotundifolium","","http://aims.fao.org/aos/agrovoc/c_eecac13f","","",""
"c_ef174ecb","龟鳖渔业","","http://aims.fao.org/aos/agrovoc/c_ef174ecb","","",""
"c_ef195799","水处理","","http://aims.fao.org/aos/agrovoc/c_ef195799","","",""
"c_ef1b028a","精神压力","","http://aims.fao.org/aos/agrovoc/c_ef1b028a","","",""
"c_ef2c2989","海藻收获","","http://aims.fao.org/aos/agrovoc/c_ef2c2989","","",""
"c_ef3b6b97","Phyllostachys reticulata","","http://aims.fao.org/aos/agrovoc/c_ef3b6b97","","",""
"c_ef433a7e","水特性","","http://aims.fao.org/aos/agrovoc/c_ef433a7e","","",""
"c_ef43b6ef","贸易便利化","","http://aims.fao.org/aos/agrovoc/c_ef43b6ef","","",""
"c_ef75eb63","Galanthus elwesii","","http://aims.fao.org/aos/agrovoc/c_ef75eb63","","",""
"c_ef82e42a","目标13 气候行动","","http://aims.fao.org/aos/agrovoc/c_ef82e42a","","",""
"c_ef879c54","Allium macrochaetum","","http://aims.fao.org/aos/agrovoc/c_ef879c54","","",""
"c_ef8aab83","Geranium pusillum","","http://aims.fao.org/aos/agrovoc/c_ef8aab83","","",""
"c_efaa8e5d","Aristolochia sempervirens","","http://aims.fao.org/aos/agrovoc/c_efaa8e5d","","",""
"c_efaccfed","Tulipa sprengeri","","http://aims.fao.org/aos/agrovoc/c_efaccfed","","",""
"c_efaf2eaa","Amaryllis belladonna","","http://aims.fao.org/aos/agrovoc/c_efaf2eaa","","",""
"c_efb03f8b","定态","","http://aims.fao.org/aos/agrovoc/c_efb03f8b","稳态|稳恒态","",""
"c_efb1741a","逆沙丘","","http://aims.fao.org/aos/agrovoc/c_efb1741a","","",""
"c_efc50c3a","粒度分布","","http://aims.fao.org/aos/agrovoc/c_efc50c3a","","",""
"c_efc5b381","Astragalus achundovii","","http://aims.fao.org/aos/agrovoc/c_efc5b381","","",""
"c_efdd161e","膘情评分","","http://aims.fao.org/aos/agrovoc/c_efdd161e","","",""
"c_efe134c5","Phyllactinia guttata","","http://aims.fao.org/aos/agrovoc/c_efe134c5","","",""
"c_efe35ddc","Golovinomyces","","http://aims.fao.org/aos/agrovoc/c_efe35ddc","","",""
"c_efe5c443","成岩作用","","http://aims.fao.org/aos/agrovoc/c_efe5c443","","",""
"c_efea7686","生物发光","","http://aims.fao.org/aos/agrovoc/c_efea7686","","",""
"c_eff42846","波能","","http://aims.fao.org/aos/agrovoc/c_eff42846","","",""
"c_eff803a3","研磨","","http://aims.fao.org/aos/agrovoc/c_eff803a3","","",""
"c_effe73da","Euonymus nanus","","http://aims.fao.org/aos/agrovoc/c_effe73da","","",""
"c_f01e23eb","Leveillula lappae","","http://aims.fao.org/aos/agrovoc/c_f01e23eb","","",""
"c_f01eaf4e","Leveillula lanuginosa","","http://aims.fao.org/aos/agrovoc/c_f01eaf4e","","",""
"c_f041f954","Chrysopogon gryllus","","http://aims.fao.org/aos/agrovoc/c_f041f954","","",""
"c_f047cf9f","Berberis cretica","","http://aims.fao.org/aos/agrovoc/c_f047cf9f","","",""
"c_f049ff7e","Pucciniomycotina","","http://aims.fao.org/aos/agrovoc/c_f049ff7e","","",""
"c_f04e5ce4","Adansonia perrieri","","http://aims.fao.org/aos/agrovoc/c_f04e5ce4","","",""
"c_f04e7ae7","触角","","http://aims.fao.org/aos/agrovoc/c_f04e7ae7","","",""
"c_f074095b","Viola amani","","http://aims.fao.org/aos/agrovoc/c_f074095b","","",""
"c_f083eee9","Trachycarpus fortunei","","http://aims.fao.org/aos/agrovoc/c_f083eee9","","",""
"c_f0852ae4","表面地震波","","http://aims.fao.org/aos/agrovoc/c_f0852ae4","","",""
"c_f0858fcc","地方人口","","http://aims.fao.org/aos/agrovoc/c_f0858fcc","","",""
"c_f08c913c","Orobanche rechingeri","","http://aims.fao.org/aos/agrovoc/c_f08c913c","","",""
"c_f08d3981","绝热冷却","","http://aims.fao.org/aos/agrovoc/c_f08d3981","","",""
"c_f08ffa0c","溶解有机质","","http://aims.fao.org/aos/agrovoc/c_f08ffa0c","","",""
"c_f09c0283","Myrmicaria opaciventris","","http://aims.fao.org/aos/agrovoc/c_f09c0283","","",""
"c_f0a46682","脉冲转发器","","http://aims.fao.org/aos/agrovoc/c_f0a46682","","",""
"c_f0a56de1","Lathyrus hirsutus","","http://aims.fao.org/aos/agrovoc/c_f0a56de1","","",""
"c_f0aec5cb","Anchusa azurea","","http://aims.fao.org/aos/agrovoc/c_f0aec5cb","","",""
"c_f0c1169e","Sideritis perfoliata","","http://aims.fao.org/aos/agrovoc/c_f0c1169e","","",""
"c_f0c339a7","Allium phanerantherum","","http://aims.fao.org/aos/agrovoc/c_f0c339a7","","",""
"c_f0c80ce7","Porphyrophora tritici","","http://aims.fao.org/aos/agrovoc/c_f0c80ce7","","",""
"c_f0ca8942","Bonamia exitiosa","","http://aims.fao.org/aos/agrovoc/c_f0ca8942","","",""
"c_f0d87856","Quercus aucheri","","http://aims.fao.org/aos/agrovoc/c_f0d87856","","",""
"c_f0d950d7","Cymbopogon flexuosus","","http://aims.fao.org/aos/agrovoc/c_f0d950d7","","",""
"c_f1025be1","冬季死亡","","http://aims.fao.org/aos/agrovoc/c_f1025be1","","",""
"c_f105369c","Citrus myrtifolia","","http://aims.fao.org/aos/agrovoc/c_f105369c","","",""
"c_f11a16bc","Acer heldreichii","","http://aims.fao.org/aos/agrovoc/c_f11a16bc","","",""
"c_f11ab005","演讲","","http://aims.fao.org/aos/agrovoc/c_f11ab005","","",""
"c_f11d0e9e","Geranium libanoticum","","http://aims.fao.org/aos/agrovoc/c_f11d0e9e","","",""
"c_f12113cd","考古学","","http://aims.fao.org/aos/agrovoc/c_f12113cd","","",""
"c_f126d7a7","Corvus corax","","http://aims.fao.org/aos/agrovoc/c_f126d7a7","","",""
"c_f129c817","棉籽壳","","http://aims.fao.org/aos/agrovoc/c_f129c817","","",""
"c_f12ba200","Cicer canariense","","http://aims.fao.org/aos/agrovoc/c_f12ba200","","",""
"c_f12be62f","蚂蚁","","http://aims.fao.org/aos/agrovoc/c_f12be62f","工蚁","",""
"c_f130a35d","Chilocorus bipustulatus","","http://aims.fao.org/aos/agrovoc/c_f130a35d","","",""
"c_f1345226","传染性造血器官坏死病","","http://aims.fao.org/aos/agrovoc/c_f1345226","鲑传染性造血组织坏死病","",""
"c_f1377ea7","镧系元素","","http://aims.fao.org/aos/agrovoc/c_f1377ea7","","",""
"c_f137989a","Ambystoma mexicanum","","http://aims.fao.org/aos/agrovoc/c_f137989a","","",""
"c_f13f0aa4","贝壳学","","http://aims.fao.org/aos/agrovoc/c_f13f0aa4","","",""
"c_f144323b","Allium scabriflorum","","http://aims.fao.org/aos/agrovoc/c_f144323b","","",""
"c_f14785e0","从海洋到餐桌","","http://aims.fao.org/aos/agrovoc/c_f14785e0","","",""
"c_f14d0b43","Crithmum","","http://aims.fao.org/aos/agrovoc/c_f14d0b43","","",""
"c_f160093f","Koeleria pyramidata","","http://aims.fao.org/aos/agrovoc/c_f160093f","","",""
"c_f16b997b","Phaseolus angucianae","","http://aims.fao.org/aos/agrovoc/c_f16b997b","","",""
"c_f16d4b6a","Allium phrygium","","http://aims.fao.org/aos/agrovoc/c_f16d4b6a","","",""
"c_f1721138","Artemisia austriaca","","http://aims.fao.org/aos/agrovoc/c_f1721138","","",""
"c_f17550ed","大流行","","http://aims.fao.org/aos/agrovoc/c_f17550ed","","",""
"c_f18d0798","Sideritis argyrea","","http://aims.fao.org/aos/agrovoc/c_f18d0798","","",""
"c_f18ea2c9","鱼商","","http://aims.fao.org/aos/agrovoc/c_f18ea2c9","","",""
"c_f19e6e7b","Cteniopus","","http://aims.fao.org/aos/agrovoc/c_f19e6e7b","","",""
"c_f1a870c8","海滩侵蚀","","http://aims.fao.org/aos/agrovoc/c_f1a870c8","","",""
"c_f1c72537","妇女赋权","","http://aims.fao.org/aos/agrovoc/c_f1c72537","妇女被授予权力","",""
"c_f1cd71c8","Lathyrus belinensis","","http://aims.fao.org/aos/agrovoc/c_f1cd71c8","","",""
"c_f1dfc8c3","Lathyrus aphaca","","http://aims.fao.org/aos/agrovoc/c_f1dfc8c3","","",""
"c_f1e0f329","杀生剂","","http://aims.fao.org/aos/agrovoc/c_f1e0f329","生物农药","",""
"c_f1e25b98","沙波","","http://aims.fao.org/aos/agrovoc/c_f1e25b98","","",""
"c_f1e77ece","营养不足","","http://aims.fao.org/aos/agrovoc/c_f1e77ece","","",""
"c_f1e90a9e","鱼汁","","http://aims.fao.org/aos/agrovoc/c_f1e90a9e","","",""
"c_f1e9edd1","石油工程","","http://aims.fao.org/aos/agrovoc/c_f1e9edd1","","",""
"c_f1edb41f","植物地理区","","http://aims.fao.org/aos/agrovoc/c_f1edb41f","","",""
"c_f1fbdaaa","离群点分析","","http://aims.fao.org/aos/agrovoc/c_f1fbdaaa","","",""
"c_f1fe3e42","Hordeum parodii","","http://aims.fao.org/aos/agrovoc/c_f1fe3e42","","",""
"c_f203a07d","Acrida bicolor","","http://aims.fao.org/aos/agrovoc/c_f203a07d","","",""
"c_f2046035","辐射计","","http://aims.fao.org/aos/agrovoc/c_f2046035","","",""
"c_f2095e3f","Mirabilis jalapa","","http://aims.fao.org/aos/agrovoc/c_f2095e3f","","",""
"c_f21d466e","锝同位素","","http://aims.fao.org/aos/agrovoc/c_f21d466e","","",""
"c_f2292ff8","Diplocarpon mespili","","http://aims.fao.org/aos/agrovoc/c_f2292ff8","","",""
"c_f22daefc","食品化学","","http://aims.fao.org/aos/agrovoc/c_f22daefc","","",""
"c_f2395eba","苯氧基类除草剂","","http://aims.fao.org/aos/agrovoc/c_f2395eba","","",""
"c_f24b6ce7","氰氟草酯","","http://aims.fao.org/aos/agrovoc/c_f24b6ce7","","",""
"c_f2560c73","Verbena officinalis","","http://aims.fao.org/aos/agrovoc/c_f2560c73","","",""
"c_f2645151","降水日","","http://aims.fao.org/aos/agrovoc/c_f2645151","雨日","",""
"c_f26e4786","泊松方程","","http://aims.fao.org/aos/agrovoc/c_f26e4786","","",""
"c_f28334e9","Lathyrus bitlisicus","","http://aims.fao.org/aos/agrovoc/c_f28334e9","","",""
"c_f28992bd","Apodiphus amygdali","","http://aims.fao.org/aos/agrovoc/c_f28992bd","","",""
"c_f28c793c","Orobanche fuliginosa","","http://aims.fao.org/aos/agrovoc/c_f28c793c","","",""
"c_f29f3106","性别公平","","http://aims.fao.org/aos/agrovoc/c_f29f3106","","",""
"c_f2a07acd","Choreutis","","http://aims.fao.org/aos/agrovoc/c_f2a07acd","","",""
"c_f2a34c55","Erysiphe platani","","http://aims.fao.org/aos/agrovoc/c_f2a34c55","","",""
"c_f2a9b30b","Trachyspermum ammi","","http://aims.fao.org/aos/agrovoc/c_f2a9b30b","","",""
"c_f2a9cf74","包茎","","http://aims.fao.org/aos/agrovoc/c_f2a9cf74","","",""
"c_f2bb1a77","绝对年龄","","http://aims.fao.org/aos/agrovoc/c_f2bb1a77","","",""
"c_f2c54f24","Salvia aristata","","http://aims.fao.org/aos/agrovoc/c_f2c54f24","","",""
"c_f2c86c82","Erodium gruinum","","http://aims.fao.org/aos/agrovoc/c_f2c86c82","","",""
"c_f2f01185","Prociphilus","","http://aims.fao.org/aos/agrovoc/c_f2f01185","","",""
"c_f2f1ea46","大洋边界层","","http://aims.fao.org/aos/agrovoc/c_f2f1ea46","","",""
"c_f2f3edd2","甲虫","","http://aims.fao.org/aos/agrovoc/c_f2f3edd2","","",""
"c_f3145b1c","Apodiphus","","http://aims.fao.org/aos/agrovoc/c_f3145b1c","","",""
"c_f31affd0","船舶废弃物","","http://aims.fao.org/aos/agrovoc/c_f31affd0","","",""
"c_f31e9c98","Baylisascaris procyonis","","http://aims.fao.org/aos/agrovoc/c_f31e9c98","","",""
"c_f3239957","流化床","","http://aims.fao.org/aos/agrovoc/c_f3239957","","",""
"c_f3251a95","Alternaria dianthicola","","http://aims.fao.org/aos/agrovoc/c_f3251a95","","",""
"c_f32938fd","Bellevalia paradoxa","","http://aims.fao.org/aos/agrovoc/c_f32938fd","","",""
"c_f3373400","Lathyrus niger subsp. niger","","http://aims.fao.org/aos/agrovoc/c_f3373400","","",""
"c_f341150f","Lepidium virginicum","","http://aims.fao.org/aos/agrovoc/c_f341150f","","",""
"c_f341ce53","公用水","","http://aims.fao.org/aos/agrovoc/c_f341ce53","","",""
"c_f34439ed","Cicer echinospermum","","http://aims.fao.org/aos/agrovoc/c_f34439ed","","",""
"c_f34c8e56","Anaplasma caudatum","","http://aims.fao.org/aos/agrovoc/c_f34c8e56","","",""
"c_f34f3fc0","叩头虫科","","http://aims.fao.org/aos/agrovoc/c_f34f3fc0","切根虫","",""
"c_f3584a3b","投弃式深度温度计","","http://aims.fao.org/aos/agrovoc/c_f3584a3b","","",""
"c_f359b8d7","文化服务","","http://aims.fao.org/aos/agrovoc/c_f359b8d7","","",""
"c_f35bcc7a","Gallinago gallinago","","http://aims.fao.org/aos/agrovoc/c_f35bcc7a","","",""
"c_f35be123","冰川","","http://aims.fao.org/aos/agrovoc/c_f35be123","","",""
"c_f3609849","露点","","http://aims.fao.org/aos/agrovoc/c_f3609849","","",""
"c_f37092d9","Lathyrus niger","","http://aims.fao.org/aos/agrovoc/c_f37092d9","","",""
"c_f376fb22","手册","","http://aims.fao.org/aos/agrovoc/c_f376fb22","","",""
"c_f37af06c","分辨率","","http://aims.fao.org/aos/agrovoc/c_f37af06c","","",""
"c_f37f410f","Cyperus longus subsp. longus","","http://aims.fao.org/aos/agrovoc/c_f37f410f","","",""
"c_f39f7c69","深层","","http://aims.fao.org/aos/agrovoc/c_f39f7c69","","",""
"c_f3bff2a9","贻贝养殖","","http://aims.fao.org/aos/agrovoc/c_f3bff2a9","","",""
"c_f3c3b355","浅水","","http://aims.fao.org/aos/agrovoc/c_f3c3b355","浅海","",""
"c_f3c459ea","泥流","","http://aims.fao.org/aos/agrovoc/c_f3c459ea","","",""
"c_f3c9b866","生态水文学","","http://aims.fao.org/aos/agrovoc/c_f3c9b866","","",""
"c_f3ca26d8","点源污染","","http://aims.fao.org/aos/agrovoc/c_f3ca26d8","","",""
"c_f3d14e4f","多智能体系统","","http://aims.fao.org/aos/agrovoc/c_f3d14e4f","","",""
"c_f3ef3be8","Erodium ciconium","","http://aims.fao.org/aos/agrovoc/c_f3ef3be8","","",""
"c_f3ef4200","Pezizaceae","","http://aims.fao.org/aos/agrovoc/c_f3ef4200","","",""
"c_f3f6e3dd","Heptaptera cilicica","","http://aims.fao.org/aos/agrovoc/c_f3f6e3dd","","",""
"c_f415efeb","避碰","","http://aims.fao.org/aos/agrovoc/c_f415efeb","","",""
"c_f42c0d0e","土壤安全","","http://aims.fao.org/aos/agrovoc/c_f42c0d0e","","",""
"c_f42e8c58","不饱和碳水化合物","","http://aims.fao.org/aos/agrovoc/c_f42e8c58","","",""
"c_f43d4799","霉制干酪","","http://aims.fao.org/aos/agrovoc/c_f43d4799","","",""
"c_f43f9ffd","油苗","","http://aims.fao.org/aos/agrovoc/c_f43f9ffd","","",""
"c_f446c8e0","白斑综合征病毒","","http://aims.fao.org/aos/agrovoc/c_f446c8e0","","",""
"c_f4600f24","锚泊","","http://aims.fao.org/aos/agrovoc/c_f4600f24","","",""
"c_f461a9d7","青豆","","http://aims.fao.org/aos/agrovoc/c_f461a9d7","黄刀豆|有筋青刀豆|矮菜豆|架菜豆|玉豆","",""
"c_f46ec4bd","Podosphaera thalictri","","http://aims.fao.org/aos/agrovoc/c_f46ec4bd","","",""
"c_f477ef21","加速度计","","http://aims.fao.org/aos/agrovoc/c_f477ef21","","",""
"c_f47b5eaf","Lens ervoides","","http://aims.fao.org/aos/agrovoc/c_f47b5eaf","","",""
"c_f4881a9b","里急后重","","http://aims.fao.org/aos/agrovoc/c_f4881a9b","","",""
"c_f49426bd","Fusarium merismoides","","http://aims.fao.org/aos/agrovoc/c_f49426bd","","",""
"c_f4a69e56","古地磁学","","http://aims.fao.org/aos/agrovoc/c_f4a69e56","","",""
"c_f4bac7ce","铠甲虾渔业","","http://aims.fao.org/aos/agrovoc/c_f4bac7ce","","",""
"c_f4c4853e","空化","","http://aims.fao.org/aos/agrovoc/c_f4c4853e","","",""
"c_f4cad851","Opopanax","","http://aims.fao.org/aos/agrovoc/c_f4cad851","","",""
"c_f4cfccde","Corylus avellana var. pontica","","http://aims.fao.org/aos/agrovoc/c_f4cfccde","","",""
"c_f4d29435","Allium scorodoprasum subsp. jajlae","","http://aims.fao.org/aos/agrovoc/c_f4d29435","","",""
"c_f4dfd81a","Commelina communis","","http://aims.fao.org/aos/agrovoc/c_f4dfd81a","","",""
"c_f4e22d66","Oberea linearis","","http://aims.fao.org/aos/agrovoc/c_f4e22d66","","",""
"c_f4efd931","Galeopsis tetrahit","","http://aims.fao.org/aos/agrovoc/c_f4efd931","","",""
"c_f4f7b8e8","卷积","","http://aims.fao.org/aos/agrovoc/c_f4f7b8e8","","",""
"c_f4ffc197","书目信息","","http://aims.fao.org/aos/agrovoc/c_f4ffc197","","",""
"c_f501a19b","Bruchus lentis","","http://aims.fao.org/aos/agrovoc/c_f501a19b","","",""
"c_f5072525","鳗柳叶状幼体","","http://aims.fao.org/aos/agrovoc/c_f5072525","","",""
