code,label_fr,definition_fr,note,concept,all_alternative_fr
c_938fa480,Amaranthus graecizans subsp. graecizans,,,http://aims.fao.org/aos/agrovoc/c_938fa480,
c_939,bison,,,http://aims.fao.org/aos/agrovoc/c_939,
c_9390,maladie du cerveau,,,http://aims.fao.org/aos/agrovoc/c_9390,
c_9391,braisage,,,http://aims.fao.org/aos/agrovoc/c_9391,
c_9394,brandy,,,http://aims.fao.org/aos/agrovoc/c_9394,
c_9398,Brassica rapa subsp. chinensis,,,http://aims.fao.org/aos/agrovoc/c_9398,Brassica campestris chinensis|Brassica chinensis
c_9399,Brassica rapa subsp. rapa,,,http://aims.fao.org/aos/agrovoc/c_9399,Brassica campestris rapifera|Brassica campestris var. rapa
c_93a27fa2,Opopanax hispidus,,,http://aims.fao.org/aos/agrovoc/c_93a27fa2,
c_93a7693f,conservation ex situ,,,http://aims.fao.org/aos/agrovoc/c_93a7693f,
c_93b95015,Crocus biflorus subsp. crewei,,,http://aims.fao.org/aos/agrovoc/c_93b95015,
c_93c00ee3,plongée en scaphandre autonome,,,http://aims.fao.org/aos/agrovoc/c_93c00ee3,
c_93e06ae2,barre d'estran,,,http://aims.fao.org/aos/agrovoc/c_93e06ae2,
c_93efbccf,Chlamydophila,,,http://aims.fao.org/aos/agrovoc/c_93efbccf,
c_93f051ee,nanoparticules,,,http://aims.fao.org/aos/agrovoc/c_93f051ee,
c_93ff3972,texture des fruits,,,http://aims.fao.org/aos/agrovoc/c_93ff3972,
c_94,Acinetobacter,,,http://aims.fao.org/aos/agrovoc/c_94,
c_940,morsure,,"Morsures ou piqûres de serpents, d'insectes ou d'autres animaux",http://aims.fao.org/aos/agrovoc/c_940,piqûre d'animaux
c_9400dd85,teneur en huile dans l'eau,,,http://aims.fao.org/aos/agrovoc/c_9400dd85,
c_9402,Brassica oleracea var. viridis,,,http://aims.fao.org/aos/agrovoc/c_9402,Brassica oleracea acephala
c_9403,Brassica oleracea var. botrytis,,,http://aims.fao.org/aos/agrovoc/c_9403,Brassica oleracea botrytis
c_9404,Brassica oleracea var. capitata,,,http://aims.fao.org/aos/agrovoc/c_9404,Brassica oleracea capitata
c_94046467,haricot d'espagne,,,http://aims.fao.org/aos/agrovoc/c_94046467,
c_9405,Brassica oleracea var. gemmifera,,,http://aims.fao.org/aos/agrovoc/c_9405,Brassica oleracea gemmifera
c_9406,Brassica oleracea var. gongylodes,,,http://aims.fao.org/aos/agrovoc/c_9406,Brassica oleracea gongylodes|Brassica caulorapa
c_9407,Brassica oleracea var. italica,,,http://aims.fao.org/aos/agrovoc/c_9407,Brassica oleracea italica
c_9408,Brassica rapa subsp. pekinensis,,,http://aims.fao.org/aos/agrovoc/c_9408,Brassica pekinensis
c_9408f787,Bean leafroll virus,,,http://aims.fao.org/aos/agrovoc/c_9408f787,
c_940d6a88,Cardiophorus aegyptiacus,,,http://aims.fao.org/aos/agrovoc/c_940d6a88,
c_940f07cc,crête sous-marine,,,http://aims.fao.org/aos/agrovoc/c_940f07cc,
c_941,Mallophaga,,,http://aims.fao.org/aos/agrovoc/c_941,mallophage
c_9410,noix du brésil,,,http://aims.fao.org/aos/agrovoc/c_9410,noix de pará
c_9415116f,Xanthomonas vasicol,,,http://aims.fao.org/aos/agrovoc/c_9415116f,
c_9418,alimentation au sein,,,http://aims.fao.org/aos/agrovoc/c_9418,
c_9418602d,plante antivirale,,,http://aims.fao.org/aos/agrovoc/c_9418602d,
c_941a8765,Liothrips oleae,,,http://aims.fao.org/aos/agrovoc/c_941a8765,
c_941ce832,navire occasionnel,,,http://aims.fao.org/aos/agrovoc/c_941ce832,
c_941eeff2,Solanum sisymbriifolium,,,http://aims.fao.org/aos/agrovoc/c_941eeff2,
c_942,Bivalvia,,,http://aims.fao.org/aos/agrovoc/c_942,Lamellibranchia|Lamellibranche|Bivalve
c_9421,respiration,,Procédé mécanique par lequel un organisme prend et rejette l'air,http://aims.fao.org/aos/agrovoc/c_9421,
c_9422,association d'éleveurs,,,http://aims.fao.org/aos/agrovoc/c_9422,
c_9427559a,seismisk utstyr,,,http://aims.fao.org/aos/agrovoc/c_9427559a,
c_942bf7ea,Sideritis athoa,,,http://aims.fao.org/aos/agrovoc/c_942bf7ea,
c_943,Bixa orellana,,,http://aims.fao.org/aos/agrovoc/c_943,rocouyer|roucouyer
c_9434,émission radiophonique,,,http://aims.fao.org/aos/agrovoc/c_9434,
c_9435,poulet de chair,,,http://aims.fao.org/aos/agrovoc/c_9435,broiler
c_9437f18a,criquet pèlerin,,,http://aims.fao.org/aos/agrovoc/c_9437f18a,
c_94389d42,aliments exempt de gluten,,,http://aims.fao.org/aos/agrovoc/c_94389d42,
c_944,Bixaceae,,,http://aims.fao.org/aos/agrovoc/c_944,
c_9441,bronchite,,,http://aims.fao.org/aos/agrovoc/c_9441,
c_9441c375,Erysiphe extensa,,,http://aims.fao.org/aos/agrovoc/c_9441c375,
c_9442,agent broncholytique,,,http://aims.fao.org/aos/agrovoc/c_9442,
c_9445,couvaison,,,http://aims.fao.org/aos/agrovoc/c_9445,
c_944a62bc,Golovinomyces magnicellulatus,,,http://aims.fao.org/aos/agrovoc/c_944a62bc,
c_945,cassis,,,http://aims.fao.org/aos/agrovoc/c_945,
c_94511649,barrière contre la glace,,,http://aims.fao.org/aos/agrovoc/c_94511649,
c_9454,frère,,,http://aims.fao.org/aos/agrovoc/c_9454,
c_9455,graisse brune,,,http://aims.fao.org/aos/agrovoc/c_9455,
c_9458,plante d'abroutissement,,Plante ligneuse dont les feuilles et les rameaux sont récoltés par les animaux,http://aims.fao.org/aos/agrovoc/c_9458,arbre fourrager|arbuste fourrager
c_945b352e,bête de somme,,,http://aims.fao.org/aos/agrovoc/c_945b352e,animal de bât
c_945c3321,station baleinière,,,http://aims.fao.org/aos/agrovoc/c_945c3321,
c_945c9e82,droits d'usage,,,http://aims.fao.org/aos/agrovoc/c_945c9e82,
c_946,mer Noire,,,http://aims.fao.org/aos/agrovoc/c_946,
c_9463,bryologiste,,,http://aims.fao.org/aos/agrovoc/c_9463,
c_947,mûre de ronce,,,http://aims.fao.org/aos/agrovoc/c_947,
c_9471,sarrasin,,,http://aims.fao.org/aos/agrovoc/c_9471,blé noir
c_9473,bois de greffe,,,http://aims.fao.org/aos/agrovoc/c_9473,
c_94744f94,compresseur,,,http://aims.fao.org/aos/agrovoc/c_94744f94,
c_947e65ec,Phyllactinia moricola,,,http://aims.fao.org/aos/agrovoc/c_947e65ec,
c_948,merle,,,http://aims.fao.org/aos/agrovoc/c_948,
c_9488,Bulldozer,,,http://aims.fao.org/aos/agrovoc/c_9488,
c_948ba075,Medicago arborea,,,http://aims.fao.org/aos/agrovoc/c_948ba075,
c_948f36ff,cheddaring,,,http://aims.fao.org/aos/agrovoc/c_948f36ff,
c_949,vessie,,,http://aims.fao.org/aos/agrovoc/c_949,
c_9492,bunamidine,,,http://aims.fao.org/aos/agrovoc/c_9492,
c_9499,brûlage,,,http://aims.fao.org/aos/agrovoc/c_9499,flambage (brûlage)
c_949f64f2,glacier de marée,,,http://aims.fao.org/aos/agrovoc/c_949f64f2,
c_94b39c48,indicateur de pollution,,,http://aims.fao.org/aos/agrovoc/c_94b39c48,
c_94b6d49a,forme,,,http://aims.fao.org/aos/agrovoc/c_94b6d49a,
c_94ba6a47,sélection sexuelle,,,http://aims.fao.org/aos/agrovoc/c_94ba6a47,
c_94c26845,Brachypodium,,,http://aims.fao.org/aos/agrovoc/c_94c26845,
c_94c3e3d4,samarium,,,http://aims.fao.org/aos/agrovoc/c_94c3e3d4,
c_94c82e8d,déchets non domestiques,,,http://aims.fao.org/aos/agrovoc/c_94c82e8d,
c_94e30599,Aegilops uniaristata,,,http://aims.fao.org/aos/agrovoc/c_94e30599,
c_94e38c59,Bangasternus orientalis,,,http://aims.fao.org/aos/agrovoc/c_94e38c59,
c_95,Acipenser,,,http://aims.fao.org/aos/agrovoc/c_95,
c_950,blanchiment,,"Opération consistant en une pré-cuisson, c'est a dire une introduction du produit (viande, légume, etc.) soit dans l'eau bouillante, soit dans le vapeur",http://aims.fao.org/aos/agrovoc/c_950,
c_9503,Bursera,,,http://aims.fao.org/aos/agrovoc/c_9503,
c_9504,bursite,,,http://aims.fao.org/aos/agrovoc/c_9504,
c_951,Blaniulus,,,http://aims.fao.org/aos/agrovoc/c_951,blaniule
c_9511,globule gras du lait,,,http://aims.fao.org/aos/agrovoc/c_9511,
c_9512117a,flux hydrothermal,,,http://aims.fao.org/aos/agrovoc/c_9512117a,
c_9513,babeurre,,,http://aims.fao.org/aos/agrovoc/c_9513,
c_95182e1d,phosphore organique particulaire,,,http://aims.fao.org/aos/agrovoc/c_95182e1d,
c_9519520c,effet létal,,,http://aims.fao.org/aos/agrovoc/c_9519520c,
c_951f9aca,courant du fond,,,http://aims.fao.org/aos/agrovoc/c_951f9aca,courant proche du fond
c_952,Blastomyces,,,http://aims.fao.org/aos/agrovoc/c_952,
c_95276007,outil de vulgarisation numérique,,,http://aims.fao.org/aos/agrovoc/c_95276007,
c_953,blanchissement,,,http://aims.fao.org/aos/agrovoc/c_953,
c_954,Blennioidei,,,http://aims.fao.org/aos/agrovoc/c_954,
c_9541,Calamagrostis,,,http://aims.fao.org/aos/agrovoc/c_9541,
c_9545aea7,épigénétique,,,http://aims.fao.org/aos/agrovoc/c_9545aea7,
c_9547,Callaphididae,,,http://aims.fao.org/aos/agrovoc/c_9547,
c_9548,Callorhinus,,,http://aims.fao.org/aos/agrovoc/c_9548,
c_9549,Calluna,,,http://aims.fao.org/aos/agrovoc/c_9549,
c_954fd3a6,Cornus sanguinea subsp. australis,,,http://aims.fao.org/aos/agrovoc/c_954fd3a6,
c_955,Blighia,,,http://aims.fao.org/aos/agrovoc/c_955,
c_9550,culture de cal,,,http://aims.fao.org/aos/agrovoc/c_9550,
c_95539e7b,érosion par éclaboussement,Érosion faible de la surface du sol par les gouttes de pluie qui provoquent l'éclatement et le jaillissement de particules de sol.,,http://aims.fao.org/aos/agrovoc/c_95539e7b,
c_955729cb,Origanum onites,,,http://aims.fao.org/aos/agrovoc/c_955729cb,
c_9558,Camelus,,,http://aims.fao.org/aos/agrovoc/c_9558,
c_95589557,agriculture tropicale,,,http://aims.fao.org/aos/agrovoc/c_95589557,
c_955981b8,financement du foncier,,,http://aims.fao.org/aos/agrovoc/c_955981b8,
c_956,Blighia sapida,,,http://aims.fao.org/aos/agrovoc/c_956,
c_9561,Campanula,,,http://aims.fao.org/aos/agrovoc/c_9561,
c_9562,Campanulales,,,http://aims.fao.org/aos/agrovoc/c_9562,Campanulatae
c_9563,campestérol,,,http://aims.fao.org/aos/agrovoc/c_9563,
c_9565,baume du canada,,,http://aims.fao.org/aos/agrovoc/c_9565,
c_9566b42c,naphtaline,,,http://aims.fao.org/aos/agrovoc/c_9566b42c,
c_957,dépérissement,,,http://aims.fao.org/aos/agrovoc/c_957,
c_95702bad,différend,,,http://aims.fao.org/aos/agrovoc/c_95702bad,litige
c_95741cd3,pâturage complet,,,http://aims.fao.org/aos/agrovoc/c_95741cd3,
c_9576,Canis lupus,,,http://aims.fao.org/aos/agrovoc/c_9576,Canis mexicanus
c_9576b7e6,Lathyrus pallescens,,,http://aims.fao.org/aos/agrovoc/c_9576b7e6,
c_957be789,Allium shatakiense,,,http://aims.fao.org/aos/agrovoc/c_957be789,
c_958,cécité,,,http://aims.fao.org/aos/agrovoc/c_958,
c_9580,cannibalisme,,,http://aims.fao.org/aos/agrovoc/c_9580,
c_9583,repas de cantine,,,http://aims.fao.org/aos/agrovoc/c_9583,
c_958edb9d,CEDEF,,,http://aims.fao.org/aos/agrovoc/c_958edb9d,Convention sur l'élimination de toutes les formes de discrimination à l'égard des femmes
c_959,sang,,,http://aims.fao.org/aos/agrovoc/c_959,
c_9590,capillaire (sang),,,http://aims.fao.org/aos/agrovoc/c_9590,
c_95940022,identification génétique,,,http://aims.fao.org/aos/agrovoc/c_95940022,
c_9595,chaponnage,,,http://aims.fao.org/aos/agrovoc/c_9595,
c_9597,Capreolus,,,http://aims.fao.org/aos/agrovoc/c_9597,
c_959bf4f5,Carangoides,,,http://aims.fao.org/aos/agrovoc/c_959bf4f5,
c_95a3360a,fleuve Desna,,,http://aims.fao.org/aos/agrovoc/c_95a3360a,
c_95a97d85,Salvia hedgeana,,,http://aims.fao.org/aos/agrovoc/c_95a97d85,
c_95ac046c,Viola altaica subsp. oreades,,,http://aims.fao.org/aos/agrovoc/c_95ac046c,
c_95b6cfc1,mode barotrope,,,http://aims.fao.org/aos/agrovoc/c_95b6cfc1,
c_95c6efb3,fonction de Green,,,http://aims.fao.org/aos/agrovoc/c_95c6efb3,
c_95d09ba3,ozokérite,,,http://aims.fao.org/aos/agrovoc/c_95d09ba3,
c_95d60938,protection radiologique,,,http://aims.fao.org/aos/agrovoc/c_95d60938,
c_95d8e9b6,Sawadaea tulasnei,,,http://aims.fao.org/aos/agrovoc/c_95d8e9b6,
c_95da9d35,herbicide à base de phénoxyacide,,,http://aims.fao.org/aos/agrovoc/c_95da9d35,
c_95ecbaee,écosystème d'eau douce,,,http://aims.fao.org/aos/agrovoc/c_95ecbaee,
c_95fbf0bb,Quercus trojana,,,http://aims.fao.org/aos/agrovoc/c_95fbf0bb,
c_95fe8225,tableau météorologique,,,http://aims.fao.org/aos/agrovoc/c_95fe8225,
c_95fedfc9,acquisition obligatoire,,,http://aims.fao.org/aos/agrovoc/c_95fedfc9,
c_96,Acipenseriformes,,,http://aims.fao.org/aos/agrovoc/c_96,
c_960,cellule sanguine,,,http://aims.fao.org/aos/agrovoc/c_960,
c_96005219,buffle d'Anatolie,,,http://aims.fao.org/aos/agrovoc/c_96005219,
c_9605,carambole,,,http://aims.fao.org/aos/agrovoc/c_9605,pommier de goa
c_9607,carvi,,,http://aims.fao.org/aos/agrovoc/c_9607,anis des vosges|cumin des près
c_9607df42,Lathyrus aphaca var. affinis,,,http://aims.fao.org/aos/agrovoc/c_9607df42,
c_9608,carbachol,,,http://aims.fao.org/aos/agrovoc/c_9608,
c_9609,carbadox,,,http://aims.fao.org/aos/agrovoc/c_9609,
c_961,circulation sanguine,,,http://aims.fao.org/aos/agrovoc/c_961,débit sanguin|circulation capillaire|circulation du sang
c_9610,carbarsone,,,http://aims.fao.org/aos/agrovoc/c_9610,
c_9611,carbohydrase,,,http://aims.fao.org/aos/agrovoc/c_9611,
c_9615,carboxylyase,,Code IUPAC 4 1 1,http://aims.fao.org/aos/agrovoc/c_9615,décarboxylase|carboxylase
c_9617,hydrolase ester carboxylique,,Code IUPAC 3 1 1,http://aims.fao.org/aos/agrovoc/c_9617,
c_962,coagulation sanguine,,,http://aims.fao.org/aos/agrovoc/c_962,coagulation du sang
c_9620,cardamome,,,http://aims.fao.org/aos/agrovoc/c_9620,
c_9623,cardon,,,http://aims.fao.org/aos/agrovoc/c_9623,
c_9624,Carduus,,,http://aims.fao.org/aos/agrovoc/c_9624,
c_9625b60d,Petroselinum crispum var. tuberosum,,,http://aims.fao.org/aos/agrovoc/c_9625b60d,
c_963,composition du sang,,,http://aims.fao.org/aos/agrovoc/c_963,composition chimique du sang
c_9630,animal carnivore,,,http://aims.fao.org/aos/agrovoc/c_9630,
c_9631,caroube,,,http://aims.fao.org/aos/agrovoc/c_9631,
c_9632,carotène,,,http://aims.fao.org/aos/agrovoc/c_9632,
c_9635277f,chips de pommes de terre,,,http://aims.fao.org/aos/agrovoc/c_9635277f,
c_9637,Carpoglyphidae,,,http://aims.fao.org/aos/agrovoc/c_9637,
c_9638,carpe (os),,,http://aims.fao.org/aos/agrovoc/c_9638,
c_9638fe03,chlorantraniliprole,,,http://aims.fao.org/aos/agrovoc/c_9638fe03,
c_964,trouble sanguin,,,http://aims.fao.org/aos/agrovoc/c_964,trouble hématologique|trouble de la coagulation sanguine
c_9640,carotte,,,http://aims.fao.org/aos/agrovoc/c_9640,
c_9647,noix de cajou,,,http://aims.fao.org/aos/agrovoc/c_9647,anacarde|pomme cajou
c_9649,manioc,,,http://aims.fao.org/aos/agrovoc/c_9649,cassave
c_964941da,vitamine liposoluble,,,http://aims.fao.org/aos/agrovoc/c_964941da,
c_965,groupe sanguin,,,http://aims.fao.org/aos/agrovoc/c_965,
c_9656,caste,,,http://aims.fao.org/aos/agrovoc/c_9656,
c_9658aec9,adaptation chromatique,,,http://aims.fao.org/aos/agrovoc/c_9658aec9,
c_966,farine de sang,,,http://aims.fao.org/aos/agrovoc/c_966,
c_9660,main d'oeuvre occasionnelle,,,http://aims.fao.org/aos/agrovoc/c_9660,
c_9668,catéchol,,,http://aims.fao.org/aos/agrovoc/c_9668,
c_9669,chenille,,,http://aims.fao.org/aos/agrovoc/c_9669,
c_967,pression sanguine,,,http://aims.fao.org/aos/agrovoc/c_967,pression artérielle
c_967407da,Myriophyllum spicatum,,,http://aims.fao.org/aos/agrovoc/c_967407da,
c_9676e23b,poulet de chair reproducteur,,,http://aims.fao.org/aos/agrovoc/c_9676e23b,
c_9678,Cayman Brac,,,http://aims.fao.org/aos/agrovoc/c_9678,
c_968,concentré de protéine sanguine,,,http://aims.fao.org/aos/agrovoc/c_968,
c_9681,cécidie,,,http://aims.fao.org/aos/agrovoc/c_9681,
c_9683,caecum,,,http://aims.fao.org/aos/agrovoc/c_9683,
c_968a24fa,Bromus sterilis,,,http://aims.fao.org/aos/agrovoc/c_968a24fa,
c_969,trouble des protéines sanguines,,,http://aims.fao.org/aos/agrovoc/c_969,dysprotéinémie|myoglobinémie|aglobulinémie
c_9691,mer des Célèbes,,,http://aims.fao.org/aos/agrovoc/c_9691,mer de Sulawesi
c_9692,immunité cellulaire,,,http://aims.fao.org/aos/agrovoc/c_9692,
c_9693,membrane cellulaire,,Pour la membrane cellulosique des cellules végétales utiliser <1415>,http://aims.fao.org/aos/agrovoc/c_9693,membrane plasmatique|plasmalemme|membrane cytoplasmique
c_96959913,florasulam,,,http://aims.fao.org/aos/agrovoc/c_96959913,
c_9696,cellophane,,,http://aims.fao.org/aos/agrovoc/c_9696,
c_9697,cellulite,,,http://aims.fao.org/aos/agrovoc/c_9697,
c_9698,celluloïd,,,http://aims.fao.org/aos/agrovoc/c_9698,
c_9699,Celtis,,,http://aims.fao.org/aos/agrovoc/c_9699,
c_96abe0a9,Fritillaria imperialis,,,http://aims.fao.org/aos/agrovoc/c_96abe0a9,
c_96c2bd2f,bruit biologique,,,http://aims.fao.org/aos/agrovoc/c_96c2bd2f,
c_96d1d1f8,instabilité de Benjamin-Feir,,,http://aims.fao.org/aos/agrovoc/c_96d1d1f8,
c_96d9d3ab,Scolytus intricatus,,,http://aims.fao.org/aos/agrovoc/c_96d9d3ab,
c_96dbb9f7,Artemisia alpina,,,http://aims.fao.org/aos/agrovoc/c_96dbb9f7,
c_96df5c3c,piscine de refroidissement,,,http://aims.fao.org/aos/agrovoc/c_96df5c3c,
c_96e1cab0,couche de cendres,,,http://aims.fao.org/aos/agrovoc/c_96e1cab0,
c_96e537e9,stress du vent,,,http://aims.fao.org/aos/agrovoc/c_96e537e9,
c_96e7c0f8,saponite,,,http://aims.fao.org/aos/agrovoc/c_96e7c0f8,
c_96ee1bb0,Viola dirimliensis,,,http://aims.fao.org/aos/agrovoc/c_96ee1bb0,
c_96ef1d42,Allium nabelekii,,,http://aims.fao.org/aos/agrovoc/c_96ef1d42,
c_96f26cb8,Russula cyanoxantha,,,http://aims.fao.org/aos/agrovoc/c_96f26cb8,
c_96fbfb70,pêche au homard,,,http://aims.fao.org/aos/agrovoc/c_96fbfb70,
c_96fe790e,Maize rough dwarf virus,,,http://aims.fao.org/aos/agrovoc/c_96fe790e,
c_970,protéine sanguine,,,http://aims.fao.org/aos/agrovoc/c_970,protéine plasmatique|protéine sérique
c_9703,irrigation par pivot,,,http://aims.fao.org/aos/agrovoc/c_9703,
c_9704,centrifugation,,,http://aims.fao.org/aos/agrovoc/c_9704,bactofugation
c_9707,céramide,,,http://aims.fao.org/aos/agrovoc/c_9707,
c_9709,Ceratomyxa,,,http://aims.fao.org/aos/agrovoc/c_9709,
c_970927c6,culture de la carpe,,,http://aims.fao.org/aos/agrovoc/c_970927c6,
c_9709308a,abrasion,,,http://aims.fao.org/aos/agrovoc/c_9709308a,
c_970d3308,diversité des apports alimentaires,"La diversité alimentaire est une mesure qualitative de la consommation alimentaire, qui rend compte de la variété des aliments auxquels les ménages ont accès; elle constitue au niveau individuel une mesure approchée de l’adéquation nutritionnelle du régime alimentaire.",,http://aims.fao.org/aos/agrovoc/c_970d3308,
c_970dcc0f,Zanthoxylum armatum,,,http://aims.fao.org/aos/agrovoc/c_970dcc0f,
c_971,vaisseau sanguin,,,http://aims.fao.org/aos/agrovoc/c_971,
c_9711,cervelet,,,http://aims.fao.org/aos/agrovoc/c_9711,
c_9712,trouble cérébrovasculaire,,,http://aims.fao.org/aos/agrovoc/c_9712,
c_9713,cerveau,,,http://aims.fao.org/aos/agrovoc/c_9713,
c_9715a09a,Thymus eriocalyx,,,http://aims.fao.org/aos/agrovoc/c_9715a09a,
c_9717,col utérin,,,http://aims.fao.org/aos/agrovoc/c_9717,
c_9718,Cervus elaphus,,,http://aims.fao.org/aos/agrovoc/c_9718,cerf rouge
c_972,volume sanguin,,,http://aims.fao.org/aos/agrovoc/c_972,
c_9721,infestation par cestodes,,,http://aims.fao.org/aos/agrovoc/c_9721,
c_97241aeb,droit sur les terres de parcours,,,http://aims.fao.org/aos/agrovoc/c_97241aeb,
c_972594a4,production de sédiments,,,http://aims.fao.org/aos/agrovoc/c_972594a4,
c_9725f9d4,Dendrocopos,,,http://aims.fao.org/aos/agrovoc/c_9725f9d4,
c_9728,scie à chaîne,,,http://aims.fao.org/aos/agrovoc/c_9728,
c_9729,Chaitophoridae,,,http://aims.fao.org/aos/agrovoc/c_9729,
c_972d313c,mélocoton,,,http://aims.fao.org/aos/agrovoc/c_972d313c,
c_972e77d0,Allium robertianum,,,http://aims.fao.org/aos/agrovoc/c_972e77d0,
c_972f8186,thifensulfuron,,,http://aims.fao.org/aos/agrovoc/c_972f8186,
c_973,cercosporiose,,,http://aims.fao.org/aos/agrovoc/c_973,
c_9731740b,Psila (Asteraceae),,,http://aims.fao.org/aos/agrovoc/c_9731740b,Psila (Compositae)
c_9733,camomille romaine,,,http://aims.fao.org/aos/agrovoc/c_9733,camomille royale
c_97332da3,couche de surface,,,http://aims.fao.org/aos/agrovoc/c_97332da3,
c_9735,champagne et vin mousseux,,,http://aims.fao.org/aos/agrovoc/c_9735,
c_9736,champagnisation,,,http://aims.fao.org/aos/agrovoc/c_9736,prise de mousse
c_973b7109,Chenopodium vulvaria,,,http://aims.fao.org/aos/agrovoc/c_973b7109,
c_974,bleuet,,"Par extension, concerne tous les petits fruits appartenant aux espèces du genre Vaccinium citées ci-dessous",http://aims.fao.org/aos/agrovoc/c_974,airelle|bleuet (petit fruit)
