code,label_es,definition_es,note,concept,all_alternative_es
c_92337,Materiales,,,http://aims.fao.org/aos/agrovoc/c_92337,
c_92339,conflictos armados,,,http://aims.fao.org/aos/agrovoc/c_92339,
c_92340,Agentes infecciosos,,,http://aims.fao.org/aos/agrovoc/c_92340,
c_92341,Recursos biológicos,,,http://aims.fao.org/aos/agrovoc/c_92341,Recursos vivos
c_92342,Estructuras offshore,,,http://aims.fao.org/aos/agrovoc/c_92342,
c_92343,Arrecifes,,,http://aims.fao.org/aos/agrovoc/c_92343,
c_92344,Agentes antimicrobianos,,,http://aims.fao.org/aos/agrovoc/c_92344,
c_92346,pesca con palangre,,,http://aims.fao.org/aos/agrovoc/c_92346,
c_92348,Plantago media,,,http://aims.fao.org/aos/agrovoc/c_92348,
c_92349,Polygonum cognatum,,,http://aims.fao.org/aos/agrovoc/c_92349,
c_92350,economía medioambiental,,,http://aims.fao.org/aos/agrovoc/c_92350,
c_92351,Comercio electrónico,,,http://aims.fao.org/aos/agrovoc/c_92351,e-comercio
c_92355,Tsunamis,,,http://aims.fao.org/aos/agrovoc/c_92355,Maremotos|Olas sísmicas
c_92358,erupciones volcánicas,,,http://aims.fao.org/aos/agrovoc/c_92358,
c_92361,Eleutherococcus,,,http://aims.fao.org/aos/agrovoc/c_92361,Acanthopanax
c_92363,Agricultura de precisión,"Una estrategia de gestión basada en reunir, procesar y analizar datos temporales, espaciales e individuales y combinarlos con otra información a fin de gestionar con precisión las variaciones en el campo y apoyar las decisiones de gestión y la acción precisa de las máquinas con objeto de mejorar la eficiencia en el uso de los recursos, la productividad, la calidad, la rentabilidad y la sostenibilidad de la producción agrícola",,http://aims.fao.org/aos/agrovoc/c_92363,
c_92365,Fabricación industrial,,,http://aims.fao.org/aos/agrovoc/c_92365,
c_92367,trazabilidad,"Se refiere a la información que permite realizar un seguimiento de un producto en toda la cadena desde la materia prima, pasando por su producción y distribución hasta su adquisición por los compradores.",,http://aims.fao.org/aos/agrovoc/c_92367,rastreabilidad
c_92369,trazabilidad de los alimentos,,,http://aims.fao.org/aos/agrovoc/c_92369,
c_92370,trazabilidad de productos,,,http://aims.fao.org/aos/agrovoc/c_92370,
c_92371,Lago Volta,,,http://aims.fao.org/aos/agrovoc/c_92371,
c_92372,Río Missouri,,,http://aims.fao.org/aos/agrovoc/c_92372,
c_92373,Río Misisipi,,,http://aims.fao.org/aos/agrovoc/c_92373,
c_92374,Río Orinoco,,,http://aims.fao.org/aos/agrovoc/c_92374,
c_92375,Río Okavango,,,http://aims.fao.org/aos/agrovoc/c_92375,
c_92376,Reconstrucción,,Refiérese a las actividades de restablecimiento y rehabilitación posteriores a una guerra o devastaciones de gran alcance (source: UNBIS),http://aims.fao.org/aos/agrovoc/c_92376,
c_92377,malondialdehído,,,http://aims.fao.org/aos/agrovoc/c_92377,
c_92379,especies de oxígeno reactivo,"Las especies reactivas del oxígeno (ERO o ROS por reactive oxygen species) incluyen iones de oxígeno, radicales libres y peróxidos tanto inorgánicos como orgánicos. Son generalmente moléculas muy pequeñas altamente reactivas debido a la presencia de una capa de electrones de valencia no apareada.",,http://aims.fao.org/aos/agrovoc/c_92379,
c_92381,Agroecología,"La agroecología es la ciencia consistente en aplicar conceptos y principios ecológicos para gestionar las interacciones entre las plantas, los animales, los seres humanos y el medio ambiente en pos de la seguridad alimentaria y la nutrición.",,http://aims.fao.org/aos/agrovoc/c_92381,
c_92382,genómica,,,http://aims.fao.org/aos/agrovoc/c_92382,
c_923b331c,Paraleyrodes perseae,,,http://aims.fao.org/aos/agrovoc/c_923b331c,
c_924,Biólogos,,,http://aims.fao.org/aos/agrovoc/c_924,
c_9242fa4c,Caucalis platycarpos,,,http://aims.fao.org/aos/agrovoc/c_9242fa4c,
c_924de306,Reticulopericarditis traumática,,,http://aims.fao.org/aos/agrovoc/c_924de306,Enfermedad del alambre
c_925,Biología,,,http://aims.fao.org/aos/agrovoc/c_925,Biociencia
c_92526b21,Cola de pescado,,,http://aims.fao.org/aos/agrovoc/c_92526b21,
c_9257,Oxidación bioquímica,,,http://aims.fao.org/aos/agrovoc/c_9257,
c_9259,Bioquímicas,,,http://aims.fao.org/aos/agrovoc/c_9259,
c_926,Biomasa,"Masa de material viviente. Es la cantidad de materia en los organismos por unidad de superficie o volumen expresado en unidad de peso. El peso de los individuos de una especie o de un grupo de especies o del conjunto de la comunidad, constituye la biomasa de dicha especie, dicho grupo o dicha comunidad",Cantidad o peso totales de organismos presentes en una zona determinada,http://aims.fao.org/aos/agrovoc/c_926,Fitomasa
c_9260,Bioclimatología,,,http://aims.fao.org/aos/agrovoc/c_9260,
c_9261,Biodegradación,,Descomposición por la acción de agentes biológicos; para el deterioro no deseado por la acción de agentes biológicos use <27464>,http://aims.fao.org/aos/agrovoc/c_9261,Putrefacción (degradación)|Deterioro microbiano
c_9262,Biogás,,,http://aims.fao.org/aos/agrovoc/c_9262,
c_9264,Actividad biológica en el suelo,,,http://aims.fao.org/aos/agrovoc/c_9264,
c_92645be4,Allium affine,,,http://aims.fao.org/aos/agrovoc/c_92645be4,
c_9269,Biometeorología,,,http://aims.fao.org/aos/agrovoc/c_9269,
c_927,Biometria,,,http://aims.fao.org/aos/agrovoc/c_927,
c_9274,Enfermedades de las aves,,,http://aims.fao.org/aos/agrovoc/c_9274,
c_9278728d,Salicornia europaea,,,http://aims.fao.org/aos/agrovoc/c_9278728d,
c_927b8f7b,Economía del trabajo,,,http://aims.fao.org/aos/agrovoc/c_927b8f7b,Economía laboral
c_928,Biosíntesis,,,http://aims.fao.org/aos/agrovoc/c_928,
c_9281,Perras,,,http://aims.fao.org/aos/agrovoc/c_9281,
c_9282,Bitionol,,,http://aims.fao.org/aos/agrovoc/c_9282,
c_928e7845,Podosphaera tridactyla,,,http://aims.fao.org/aos/agrovoc/c_928e7845,
c_928edd32,Diligencia debida,,,http://aims.fao.org/aos/agrovoc/c_928edd32,
c_929,Biosistematica,,,http://aims.fao.org/aos/agrovoc/c_929,
c_9295244b,Ceutorhynchus pallidactylus,,,http://aims.fao.org/aos/agrovoc/c_9295244b,Ceutorhynchus quadridens
c_9295fcf0,Lamium album,,,http://aims.fao.org/aos/agrovoc/c_9295fcf0,
c_9296c799,Constante solar,,,http://aims.fao.org/aos/agrovoc/c_9296c799,
c_92a0d821,Echinacea angustifolia,,,http://aims.fao.org/aos/agrovoc/c_92a0d821,
c_92a58d79,Mortalidad del ganado,,,http://aims.fao.org/aos/agrovoc/c_92a58d79,
c_92a9af96,Geranium palmatipartitum,,,http://aims.fao.org/aos/agrovoc/c_92a9af96,
c_92b51561,Carencia de micronutrients,"Falta de vitaminas, minerales y/u oligoelementos necesarios en pequeñas cantidades que son esenciales para el buen funcionamiento, crecimiento y metabolismo de un organismo vivo.",,http://aims.fao.org/aos/agrovoc/c_92b51561,
c_92c7b15c,Profundidad de compensación,,,http://aims.fao.org/aos/agrovoc/c_92c7b15c,
c_92d1ce62,Enfoque de paisajes,,,http://aims.fao.org/aos/agrovoc/c_92d1ce62,
c_92d6ad33,Zona eufótica,,,http://aims.fao.org/aos/agrovoc/c_92d6ad33,
c_92dc151d,virus del mosaico del maíz,,,http://aims.fao.org/aos/agrovoc/c_92dc151d,
c_92e23328,Número de Richardson,,,http://aims.fao.org/aos/agrovoc/c_92e23328,
c_92e4fd40,Sorgo dulce,,,http://aims.fao.org/aos/agrovoc/c_92e4fd40,
c_92eb6689,Salicornia dolichostachya,,,http://aims.fao.org/aos/agrovoc/c_92eb6689,
c_92fa245e,Registro esporádico,,,http://aims.fao.org/aos/agrovoc/c_92fa245e,
c_93,Acidulantes,,,http://aims.fao.org/aos/agrovoc/c_93,
c_930,Biota,,Comprende la flora y fauna de una región específica,http://aims.fao.org/aos/agrovoc/c_930,
c_9306e3b9,Hypera nigrirostris,,,http://aims.fao.org/aos/agrovoc/c_9306e3b9,
c_930dbe6f,Fritura en aceite profundo,,,http://aims.fao.org/aos/agrovoc/c_930dbe6f,
c_931,Biotina,,,http://aims.fao.org/aos/agrovoc/c_931,Vitamina H
c_9310,Blastomycetes,,,http://aims.fao.org/aos/agrovoc/c_9310,
c_9315,Vendaval,,,http://aims.fao.org/aos/agrovoc/c_9315,
c_9316,Meteorismo,,,http://aims.fao.org/aos/agrovoc/c_9316,
c_9319,Antígenos de grupos sanguíneos,,,http://aims.fao.org/aos/agrovoc/c_9319,
c_931da360,Garantía (fundo),"Garantía, significa generalmente cualquier obligación que se contrae para la seguridad de otra obligación, propia o ajena. Caución, es la garantía que da una persona a otra frente a un compromiso adquirido. En el contexto de tierras es el compromiso adoptado por una persona física o moral (generalmente un banco) de ejecutar una obligación suscrita por un tercero, en caso de incumplimiento de éste.",,http://aims.fao.org/aos/agrovoc/c_931da360,garantía basada en la tierra
c_932,Biótopos,,,http://aims.fao.org/aos/agrovoc/c_932,Espacio vital
c_9320,Plasma sanguíneo,,,http://aims.fao.org/aos/agrovoc/c_9320,
c_932275ef,Estiércol de aves domésticas,,,http://aims.fao.org/aos/agrovoc/c_932275ef,
c_9323,Suero sanguíneo,,,http://aims.fao.org/aos/agrovoc/c_9323,
c_9323db66,Salicornia freitagii,,,http://aims.fao.org/aos/agrovoc/c_9323db66,
c_9324,Azúcar en sangre,,,http://aims.fao.org/aos/agrovoc/c_9324,Glucosa en sangre
c_932e7cc8,Miel en trozos,,,http://aims.fao.org/aos/agrovoc/c_932e7cc8,
c_933,Bifenil,,,http://aims.fao.org/aos/agrovoc/c_933,Difenil
c_9337,Virus enfermedad bluecomb pavo,,,http://aims.fao.org/aos/agrovoc/c_9337,
c_933736a0,Pesca experimental,,,http://aims.fao.org/aos/agrovoc/c_933736a0,
c_934,Control de pájaros,,,http://aims.fao.org/aos/agrovoc/c_934,Lucha contra los pájaros
c_93419726,Crocus biflorus subsp. leucostylosus,,,http://aims.fao.org/aos/agrovoc/c_93419726,
c_9342,Virus lengua azul,,,http://aims.fao.org/aos/agrovoc/c_9342,
c_934309e2,Cercis siliquastrum,,,http://aims.fao.org/aos/agrovoc/c_934309e2,
c_9343396d,Consolidación de la paz,,,http://aims.fao.org/aos/agrovoc/c_9343396d,
c_9347c0a3,Mayetiola avenae,,,http://aims.fao.org/aos/agrovoc/c_9347c0a3,
c_9349cfad,Comportamiento de señalización del territorio,,,http://aims.fao.org/aos/agrovoc/c_9349cfad,
c_934c0772,Lechuga cos,"Sus hojas son alargadas, con bordes enteros y
nervio central ancho. Estas forman un cogollo
ligeramente apretado. El color
característico de las hojas es verde oscuro,
aunque existen variedades de color rojo
oscuro",,http://aims.fao.org/aos/agrovoc/c_934c0772,Lechuga romana
c_935,Pájaros,,,http://aims.fao.org/aos/agrovoc/c_935,
c_9357,Bombyx mori,,,http://aims.fao.org/aos/agrovoc/c_9357,
c_935ddc70,Compuestos de yodo,,,http://aims.fao.org/aos/agrovoc/c_935ddc70,
c_936,Tasa de natalidad,,,http://aims.fao.org/aos/agrovoc/c_936,
c_93678677,Acer cappadocicum,,,http://aims.fao.org/aos/agrovoc/c_93678677,
c_9369,Bos gaurus,,,http://aims.fao.org/aos/agrovoc/c_9369,Bibos gaurus
c_937,Archipiélago Bismarck,,,http://aims.fao.org/aos/agrovoc/c_937,Bismarck (archipielago)
c_9370,Bos grunniens,,,http://aims.fao.org/aos/agrovoc/c_9370,Poephagus grunniens
c_9372,Bos taurus,,,http://aims.fao.org/aos/agrovoc/c_9372,
c_9376,Bovícola,,,http://aims.fao.org/aos/agrovoc/c_9376,
c_9378,Mastítis bovina,,,http://aims.fao.org/aos/agrovoc/c_9378,
c_937f8a30,protandria,,,http://aims.fao.org/aos/agrovoc/c_937f8a30,
c_938,Bismuto,,,http://aims.fao.org/aos/agrovoc/c_938,Bi (símbolo)
c_93826aeb,Niosomas,,,http://aims.fao.org/aos/agrovoc/c_93826aeb,
c_938305ce,Gripe equina,,,http://aims.fao.org/aos/agrovoc/c_938305ce,
c_9385,Cajas de embalaje,,,http://aims.fao.org/aos/agrovoc/c_9385,
c_938c8bb0,Combretum imberbe,,,http://aims.fao.org/aos/agrovoc/c_938c8bb0,
c_938f168d,Lactuca sativa var. longifolia,,,http://aims.fao.org/aos/agrovoc/c_938f168d,
c_938fa480,Amaranthus graecizans subsp. graecizans,,,http://aims.fao.org/aos/agrovoc/c_938fa480,
c_939,Bisonte,,,http://aims.fao.org/aos/agrovoc/c_939,Búfalo americano
c_9390,Enfermedades del cerebro,,,http://aims.fao.org/aos/agrovoc/c_9390,
c_9391,Braseado,,,http://aims.fao.org/aos/agrovoc/c_9391,
c_9394,Brandy,,,http://aims.fao.org/aos/agrovoc/c_9394,
c_9398,Brassica rapa subsp. chinensis,,,http://aims.fao.org/aos/agrovoc/c_9398,Brassica campestris chinensis|Brassica chinensis
c_9399,Brassica rapa subsp. rapa,,,http://aims.fao.org/aos/agrovoc/c_9399,Brassica campestris rapifera|Brassica campestris var. rapa
c_93a27fa2,Opopanax hispidus,,,http://aims.fao.org/aos/agrovoc/c_93a27fa2,
c_93a7693f,Conservación ex situ,,,http://aims.fao.org/aos/agrovoc/c_93a7693f,
c_93b95015,Crocus biflorus subsp. crewei,,,http://aims.fao.org/aos/agrovoc/c_93b95015,
c_93efbccf,Chlamydophila,,,http://aims.fao.org/aos/agrovoc/c_93efbccf,
c_93f051ee,Nanopartículas,,,http://aims.fao.org/aos/agrovoc/c_93f051ee,
c_93ff3972,Textura de frutas,,,http://aims.fao.org/aos/agrovoc/c_93ff3972,
c_94,Acinetobacter,,,http://aims.fao.org/aos/agrovoc/c_94,
c_940,Mordeduras,,"Mordeduras o picaduras de serpientes, insectos o de otros animales",http://aims.fao.org/aos/agrovoc/c_940,Mordeduras de animales
c_9400dd85,Contenido de aceite en agua,,,http://aims.fao.org/aos/agrovoc/c_9400dd85,
c_9402,Brassica oleracea var. viridis,,,http://aims.fao.org/aos/agrovoc/c_9402,Brassica oleracea acephala
c_9403,Brassica oleracea var. botrytis,,,http://aims.fao.org/aos/agrovoc/c_9403,Brassica oleracea botrytis
c_9404,Brassica oleracea var. capitata,,,http://aims.fao.org/aos/agrovoc/c_9404,Brassica oleracea capitata
c_94046467,Ayocote,,,http://aims.fao.org/aos/agrovoc/c_94046467,Fríjol carmesí|Patol|Pilay|Alubia de España|Fríjol colorado|Fríjol de españa|Judía de espana|Judía encarnada|Judía pinta|Judía escarlata|Haricot écarlate
c_9405,Brassica oleracea var. gemmifera,,,http://aims.fao.org/aos/agrovoc/c_9405,Brassica oleracea gemmifera
c_9406,Brassica oleracea var. gongylodes,,,http://aims.fao.org/aos/agrovoc/c_9406,Brassica oleracea gongylodes|Brassica caulorapa
c_9407,Brassica oleracea var. italica,,,http://aims.fao.org/aos/agrovoc/c_9407,Brassica oleracea italica
c_9408,Brassica rapa subsp. pekinensis,,,http://aims.fao.org/aos/agrovoc/c_9408,Brassica pekinensis
c_9408f787,Bean leafroll virus,,,http://aims.fao.org/aos/agrovoc/c_9408f787,
c_940d6a88,Cardiophorus aegyptiacus,,,http://aims.fao.org/aos/agrovoc/c_940d6a88,
c_940f07cc,Crestas submarinas,,,http://aims.fao.org/aos/agrovoc/c_940f07cc,
c_941,Mallophaga,,,http://aims.fao.org/aos/agrovoc/c_941,Piojos masticadores
c_9410,Nuez del Brasil,,,http://aims.fao.org/aos/agrovoc/c_9410,Castaña de Brasil|Castaña de marañado|Castaña de Pará|Coquito del Brasil|Juvia|Nuez de Pará
c_9415116f,Xanthomonas vasicola,,,http://aims.fao.org/aos/agrovoc/c_9415116f,Xanthomonas campestris pv. musacearum
c_9418,Lactancia materna,,,http://aims.fao.org/aos/agrovoc/c_9418,
c_941a8765,Liothrips oleae,,,http://aims.fao.org/aos/agrovoc/c_941a8765,
c_941ce832,Buques de observación ocasional,,,http://aims.fao.org/aos/agrovoc/c_941ce832,
c_941eeff2,Solanum sisymbriifolium,,,http://aims.fao.org/aos/agrovoc/c_941eeff2,
c_942,Bivalvo,,,http://aims.fao.org/aos/agrovoc/c_942,Lamellibranchia|Lamelibranquios|Lamelibranqios|Moluscos bivalvos|Bivalvos
c_9421,Respiración,,,http://aims.fao.org/aos/agrovoc/c_9421,
c_9422,Asociaciones de ganaderos,,,http://aims.fao.org/aos/agrovoc/c_9422,
c_9427559a,Equipo sísmico,,,http://aims.fao.org/aos/agrovoc/c_9427559a,
c_942bf7ea,Sideritis athoa,,,http://aims.fao.org/aos/agrovoc/c_942bf7ea,
c_943,Bixa orellana,,,http://aims.fao.org/aos/agrovoc/c_943,Rocu|Urucu|Achiotillo|Achiote|Achote|Anat.|Anoto|Bija|Chaugerica|Onoto|Onato (árbol)
c_9434,Programas de radio,,,http://aims.fao.org/aos/agrovoc/c_9434,
c_9435,Pollo de engorde,,,http://aims.fao.org/aos/agrovoc/c_9435,Broiler
c_9436,Asando (con fuego desde arriba),,,http://aims.fao.org/aos/agrovoc/c_9436,
c_9437f18a,Langostas del desierto,,,http://aims.fao.org/aos/agrovoc/c_9437f18a,
c_94389d42,alimentos exento de gluten,,,http://aims.fao.org/aos/agrovoc/c_94389d42,
c_944,Bixaceae,,,http://aims.fao.org/aos/agrovoc/c_944,Bixaceas
c_9441,Bronquitis,,,http://aims.fao.org/aos/agrovoc/c_9441,
c_9441c375,Erysiphe extensa,,,http://aims.fao.org/aos/agrovoc/c_9441c375,
c_9442,Agentes broncolíticos,,,http://aims.fao.org/aos/agrovoc/c_9442,
c_9445,Cobijamiento,,Incubación natural de huevos,http://aims.fao.org/aos/agrovoc/c_9445,
c_944a62bc,Golovinomyces magnicellulatus,,,http://aims.fao.org/aos/agrovoc/c_944a62bc,
c_945,Grosella negra,,,http://aims.fao.org/aos/agrovoc/c_945,Casis
c_9458,Plantas de ramoneo,,,http://aims.fao.org/aos/agrovoc/c_9458,Árbol forrajero|Arbusto forrajero
c_945c9e82,Derechos de uso,,,http://aims.fao.org/aos/agrovoc/c_945c9e82,
c_946,Mar Negro,,,http://aims.fao.org/aos/agrovoc/c_946,Negro (mar)
c_9463,Briólogos,,,http://aims.fao.org/aos/agrovoc/c_9463,
c_947,Zarzamora,,,http://aims.fao.org/aos/agrovoc/c_947,
c_9471,Trigo sarraceno,,,http://aims.fao.org/aos/agrovoc/c_9471,Trigo negro|Alforfón
c_94744f94,Compresores,,,http://aims.fao.org/aos/agrovoc/c_94744f94,
c_947e65ec,Phyllactinia moricola,,,http://aims.fao.org/aos/agrovoc/c_947e65ec,
c_948,Mirlo,,,http://aims.fao.org/aos/agrovoc/c_948,Tordo (pájaro)|Toti|Mayito|Merla
c_9488,Buldozer,,,http://aims.fao.org/aos/agrovoc/c_9488,Trailla mecánica
c_948ba075,Medicago arborea,,,http://aims.fao.org/aos/agrovoc/c_948ba075,
c_948f36ff,Chedarización,,,http://aims.fao.org/aos/agrovoc/c_948f36ff,
c_949,Vejiga,,,http://aims.fao.org/aos/agrovoc/c_949,Vejiga urinaria
c_9492,Bunamidina,,,http://aims.fao.org/aos/agrovoc/c_9492,
c_9499,Quema,,,http://aims.fao.org/aos/agrovoc/c_9499,
c_949f64f2,Glaciares de marea,,,http://aims.fao.org/aos/agrovoc/c_949f64f2,
c_94b39c48,Indicadores de contaminación,,,http://aims.fao.org/aos/agrovoc/c_94b39c48,
c_94b6d49a,Forma,,,http://aims.fao.org/aos/agrovoc/c_94b6d49a,
c_94ba6a47,Selección sexual,,,http://aims.fao.org/aos/agrovoc/c_94ba6a47,
c_94c26845,Brachypodium,,,http://aims.fao.org/aos/agrovoc/c_94c26845,
c_94c3e3d4,Samario,,,http://aims.fao.org/aos/agrovoc/c_94c3e3d4,
c_94e30599,Aegilops uniaristata,,,http://aims.fao.org/aos/agrovoc/c_94e30599,
c_94e38c59,Bangasternus orientalis,,,http://aims.fao.org/aos/agrovoc/c_94e38c59,
c_95,Acipenser,,,http://aims.fao.org/aos/agrovoc/c_95,
c_950,Blanqueo,,,http://aims.fao.org/aos/agrovoc/c_950,Blanqueado
c_9503,Bursera,,,http://aims.fao.org/aos/agrovoc/c_9503,
c_9504,Bursitis,,,http://aims.fao.org/aos/agrovoc/c_9504,
c_951,Blaniulus,,,http://aims.fao.org/aos/agrovoc/c_951,
c_9511,Glóbulos grasos de la leche,,,http://aims.fao.org/aos/agrovoc/c_9511,
c_9512117a,Flujo hidrotermal,,,http://aims.fao.org/aos/agrovoc/c_9512117a,
c_9513,Suero de leche,,,http://aims.fao.org/aos/agrovoc/c_9513,
c_95182e1d,Fósforo orgánico en partículas,,,http://aims.fao.org/aos/agrovoc/c_95182e1d,
c_9519520c,Efectos letales,,,http://aims.fao.org/aos/agrovoc/c_9519520c,
c_952,Blastomyces,,,http://aims.fao.org/aos/agrovoc/c_952,
c_95276007,Herramientas de extensión digital,,,http://aims.fao.org/aos/agrovoc/c_95276007,
c_953,Blanqueadura,,,http://aims.fao.org/aos/agrovoc/c_953,
c_954,Blennioidei,,,http://aims.fao.org/aos/agrovoc/c_954,
c_9541,Calamagrostis,,,http://aims.fao.org/aos/agrovoc/c_9541,
c_9545aea7,Epigenético,,,http://aims.fao.org/aos/agrovoc/c_9545aea7,
c_9547,Callaphididae,,,http://aims.fao.org/aos/agrovoc/c_9547,
c_9548,Callorhinus,,,http://aims.fao.org/aos/agrovoc/c_9548,
c_9549,Calluna,,,http://aims.fao.org/aos/agrovoc/c_9549,
c_954fd3a6,Cornus sanguinea subsp. australis,,,http://aims.fao.org/aos/agrovoc/c_954fd3a6,
c_955,Blighia,,,http://aims.fao.org/aos/agrovoc/c_955,
c_9550,Cultivo de callo,,,http://aims.fao.org/aos/agrovoc/c_9550,
c_95539e7b,Erosión por salpicadura,"Leve erosión de la superficie del suelo debida a las gotas de lluvia que rompen las partículas del suelo, levantándolas.",,http://aims.fao.org/aos/agrovoc/c_95539e7b,
