"code","label_ru","note","concept","all_alternative_ru","all_hidden_ru","definition_en"
"c_7386","стела","","http://aims.fao.org/aos/agrovoc/c_7386","","",""
"c_7387","стеблевание","","http://aims.fao.org/aos/agrovoc/c_7387","","",""
"c_7388","стеблевые овощи","","http://aims.fao.org/aos/agrovoc/c_7388","","",""
"c_7389","насекомые-вредители стеблей","","http://aims.fao.org/aos/agrovoc/c_7389","внутристеблевые вредители","",""
"c_739","Avicennia","","http://aims.fao.org/aos/agrovoc/c_739","авиценния","",""
"c_7390","стебли","","http://aims.fao.org/aos/agrovoc/c_7390","соломины","",""
"c_7391","Steneotarsonemus","","http://aims.fao.org/aos/agrovoc/c_7391","","",""
"c_739142d0","изотопы иридия","","http://aims.fao.org/aos/agrovoc/c_739142d0","","",""
"c_7392","Stenotaphrum","","http://aims.fao.org/aos/agrovoc/c_7392","узкобородник|стенотафрум|августинова трава","",""
"c_7393","Stephanofilaria","","http://aims.fao.org/aos/agrovoc/c_7393","","",""
"c_7394","Stephanurus","","http://aims.fao.org/aos/agrovoc/c_7394","","",""
"c_7395","степи","","http://aims.fao.org/aos/agrovoc/c_7395","","",""
"c_7395f5ba","аридные пастбища","","http://aims.fao.org/aos/agrovoc/c_7395f5ba","пастбища в аридных зонах","",""
"c_7396","Sterculia","","http://aims.fao.org/aos/agrovoc/c_7396","","",""
"c_7398","Stereolepis","","http://aims.fao.org/aos/agrovoc/c_7398","","",""
"c_7399","Stereum","","http://aims.fao.org/aos/agrovoc/c_7399","","",""
"c_73991093","Allium materculae","","http://aims.fao.org/aos/agrovoc/c_73991093","","",""
"c_739a5a5d","магнетизм","","http://aims.fao.org/aos/agrovoc/c_739a5a5d","","",""
"c_73a35989","этоксифен","","http://aims.fao.org/aos/agrovoc/c_73a35989","","",""
"c_73a392ce","Botrytis ranunculi","","http://aims.fao.org/aos/agrovoc/c_73a392ce","","",""
"c_73a64ed1","невод","","http://aims.fao.org/aos/agrovoc/c_73a64ed1","","",""
"c_73b0303e","фенотип stay-green","","http://aims.fao.org/aos/agrovoc/c_73b0303e","","",""
"c_73b08e63","регулирование численности населения","","http://aims.fao.org/aos/agrovoc/c_73b08e63","","",""
"c_73b76e73","Sideritis tmolea","","http://aims.fao.org/aos/agrovoc/c_73b76e73","","",""
"c_73d0c826","эпипсаммон","","http://aims.fao.org/aos/agrovoc/c_73d0c826","","",""
"c_73dd386e","Allium noeanum","","http://aims.fao.org/aos/agrovoc/c_73dd386e","","",""
"c_73e0f70e","Elodea","","http://aims.fao.org/aos/agrovoc/c_73e0f70e","","",""
"c_73e14678","исследовательские системы","","http://aims.fao.org/aos/agrovoc/c_73e14678","","",""
"c_73e94ac0","субстрат","","http://aims.fao.org/aos/agrovoc/c_73e94ac0","","",""
"c_74","Acer saccharinum","","http://aims.fao.org/aos/agrovoc/c_74","мягкий клен|клен серебристый|Acer dasycarpum","",""
"c_740","Avicenniaceae","","http://aims.fao.org/aos/agrovoc/c_740","","",""
"c_7400","выпуск стерильных насекомых","","http://aims.fao.org/aos/agrovoc/c_7400","","",""
"c_7401","стерилизация","","http://aims.fao.org/aos/agrovoc/c_7401","","",""
"c_7402","обеззараживание","","http://aims.fao.org/aos/agrovoc/c_7402","","",""
"c_7403","Sternostoma","","http://aims.fao.org/aos/agrovoc/c_7403","","",""
"c_7404","грудина","","http://aims.fao.org/aos/agrovoc/c_7404","грудная кость","",""
"c_7405","стероидные гормоны","","http://aims.fao.org/aos/agrovoc/c_7405","","",""
"c_7406","стероидный обмен","","http://aims.fao.org/aos/agrovoc/c_7406","","",""
"c_7407","стероиды","","http://aims.fao.org/aos/agrovoc/c_7407","","",""
"c_7408","Stichopus","","http://aims.fao.org/aos/agrovoc/c_7408","","",""
"c_7409","клейкость","","http://aims.fao.org/aos/agrovoc/c_7409","липкость","",""
"c_740c9751","камуфляж","","http://aims.fao.org/aos/agrovoc/c_740c9751","","",""
"c_741","авициды","","http://aims.fao.org/aos/agrovoc/c_741","химикаты для борьбы с птицами|корвициды","",""
"c_7410","стигмастерин","","http://aims.fao.org/aos/agrovoc/c_7410","","",""
"c_74108c27","измерение уровня воды","","http://aims.fao.org/aos/agrovoc/c_74108c27","","",""
"c_7411","Stigmella","","http://aims.fao.org/aos/agrovoc/c_7411","Nepticula","",""
"c_7412","Stilesia","","http://aims.fao.org/aos/agrovoc/c_7412","","",""
"c_7413","растения-стимулянты","","http://aims.fao.org/aos/agrovoc/c_7413","","",""
"c_7414","стимулянты (растительная продукция)","","http://aims.fao.org/aos/agrovoc/c_7414","тоники","",""
"c_7415","стимуляторы","","http://aims.fao.org/aos/agrovoc/c_7415","химическая стимуляция|физиологическая стимуляция|стимуляция","",""
"c_7416","Stipa","","http://aims.fao.org/aos/agrovoc/c_7416","ковыль","",""
"c_7417","Stipa comata","","http://aims.fao.org/aos/agrovoc/c_7417","","",""
"c_7417937d","гидрографическое обследование","","http://aims.fao.org/aos/agrovoc/c_7417937d","","",""
"c_7418","Stipa tenacissima","","http://aims.fao.org/aos/agrovoc/c_7418","эспарто","",""
"c_7419","Stipa viridula","","http://aims.fao.org/aos/agrovoc/c_7419","ковыль зеленоватый","",""
"c_742","авикультура","","http://aims.fao.org/aos/agrovoc/c_742","","",""
"c_7420","Stizostedion","","http://aims.fao.org/aos/agrovoc/c_7420","","",""
"c_7421","столоны","","http://aims.fao.org/aos/agrovoc/c_7421","плети|усы","",""
"c_7422","желудок","","http://aims.fao.org/aos/agrovoc/c_7422","ventriculus|преджелудки","",""
"c_7423","устьица","","http://aims.fao.org/aos/agrovoc/c_7423","","",""
"c_7424","камни","","http://aims.fao.org/aos/agrovoc/c_7424","","",""
"c_7425","каменистые почвы","","http://aims.fao.org/aos/agrovoc/c_7425","","",""
"c_7426","размножение корневой порослью","","http://aims.fao.org/aos/agrovoc/c_7426","размножение корневыми отводками","",""
"c_7427","хранение","","http://aims.fao.org/aos/agrovoc/c_7427","консервация (хранение)","",""
"c_7428","тара для хранения","","http://aims.fao.org/aos/agrovoc/c_7428","контейнеры для хранения","",""
"c_74288dce","рыболовные суда с подъемными сетями","","http://aims.fao.org/aos/agrovoc/c_74288dce","","",""
"c_7429","потери при хранении","","http://aims.fao.org/aos/agrovoc/c_7429","","",""
"c_742cce5e","доходы домохозяйств","","http://aims.fao.org/aos/agrovoc/c_742cce5e","","",""
"c_743","Avipoxvirus","","http://aims.fao.org/aos/agrovoc/c_743","","",""
"c_7430","запасающие органы","","http://aims.fao.org/aos/agrovoc/c_7430","","",""
"c_7431","хранилища","","http://aims.fao.org/aos/agrovoc/c_7431","","",""
"c_7432","борьба с вредными организмами при хранении продукции","","http://aims.fao.org/aos/agrovoc/c_7432","борьба с грибами (при хранении)|дезинсекция хранящейся продукции|борьба с бактериями (при хранении)","",""
"c_7433","амбарные вредители","","http://aims.fao.org/aos/agrovoc/c_7433","вредители в послеуборочный период","",""
"c_7433c0fd","Crocus fleischeri","","http://aims.fao.org/aos/agrovoc/c_7433c0fd","","",""
"c_7434","склады","","http://aims.fao.org/aos/agrovoc/c_7434","зернохранилища|товарные склады|винные погреба","",""
"c_7435","аисты","","http://aims.fao.org/aos/agrovoc/c_7435","","",""
"c_7436","штормы","","http://aims.fao.org/aos/agrovoc/c_7436","","",""
"c_7437","косоглазие","","http://aims.fao.org/aos/agrovoc/c_7437","","",""
"c_7438","стратификация семян","","http://aims.fao.org/aos/agrovoc/c_7438","","",""
"c_7439","стратиграфические типы почв","","http://aims.fao.org/aos/agrovoc/c_7439","","",""
"c_743978f4","виртуальный анализ популяции","","http://aims.fao.org/aos/agrovoc/c_743978f4","","",""
"c_743e40eb","устойчивая аквакультура","","http://aims.fao.org/aos/agrovoc/c_743e40eb","","",""
"c_743f7a40","термитициды","","http://aims.fao.org/aos/agrovoc/c_743f7a40","","",""
"c_744","Axonopus","","http://aims.fao.org/aos/agrovoc/c_744","","",""
"c_7440","стратиграфия","","http://aims.fao.org/aos/agrovoc/c_7440","","",""
"c_7441","солома","","http://aims.fao.org/aos/agrovoc/c_7441","","",""
"c_7442","мульча из соломы","","http://aims.fao.org/aos/agrovoc/c_7442","","",""
"c_7443","земляника (ягоды)","","http://aims.fao.org/aos/agrovoc/c_7443","","",""
"c_7445","прочность","","http://aims.fao.org/aos/agrovoc/c_7445","","",""
"c_7446","Strepsiptera","","http://aims.fao.org/aos/agrovoc/c_7446","","",""
"c_7447","Streptobacillus","","http://aims.fao.org/aos/agrovoc/c_7447","","",""
"c_7448","Streptococcaceae","","http://aims.fao.org/aos/agrovoc/c_7448","","",""
"c_7449","Streptococcus","","http://aims.fao.org/aos/agrovoc/c_7449","","",""
"c_744e849a","передача риска","","http://aims.fao.org/aos/agrovoc/c_744e849a","перенос риска","",""
"c_745","Axonopus compressus","","http://aims.fao.org/aos/agrovoc/c_745","аксонопус сжатый|ковровая трава","",""
"c_7450","Streptomyces","","http://aims.fao.org/aos/agrovoc/c_7450","","",""
"c_7450a2b3","Muscari macbeathianum","","http://aims.fao.org/aos/agrovoc/c_7450a2b3","","",""
"c_7451","стрептомицин","","http://aims.fao.org/aos/agrovoc/c_7451","","",""
"c_7452","стресс","","http://aims.fao.org/aos/agrovoc/c_7452","дистресс|физические стресс-факторы","",""
"c_7453","Striga","","http://aims.fao.org/aos/agrovoc/c_7453","стрига","",""
"c_7454","Strigiformes","","http://aims.fao.org/aos/agrovoc/c_7454","","",""
"c_7455","забастовки","","http://aims.fao.org/aos/agrovoc/c_7455","","",""
"c_7455efc7","Creontiades pallidus","","http://aims.fao.org/aos/agrovoc/c_7455efc7","","",""
"c_7456","полосовой выпас","","http://aims.fao.org/aos/agrovoc/c_7456","","",""
"c_7457","Stromateus","","http://aims.fao.org/aos/agrovoc/c_7457","","",""
"c_7458","Stromateoidei","","http://aims.fao.org/aos/agrovoc/c_7458","","",""
"c_74584515","улавливание и хранение углерода","","http://aims.fao.org/aos/agrovoc/c_74584515","УХУ","",""
"c_7459","Strongylocentrotus","","http://aims.fao.org/aos/agrovoc/c_7459","","",""
"c_746","Axonopus scoparius","","http://aims.fao.org/aos/agrovoc/c_746","аксонопус метельчатый","",""
"c_7460","Strongyloides","","http://aims.fao.org/aos/agrovoc/c_7460","","",""
"c_74603077","джабали","","http://aims.fao.org/aos/agrovoc/c_74603077","","",""
"c_7461","Strongylus","","http://aims.fao.org/aos/agrovoc/c_7461","","",""
"c_7462","стронций","","http://aims.fao.org/aos/agrovoc/c_7462","Sr","",""
"c_7463","Strophanthus","","http://aims.fao.org/aos/agrovoc/c_7463","строфант","",""
"c_7464","культуры для получения строительных материалов","","http://aims.fao.org/aos/agrovoc/c_7464","","",""
"c_74642b33","острова Свальбард и Ян-Майен","","http://aims.fao.org/aos/agrovoc/c_74642b33","","",""
"c_7465","структурная политика","","http://aims.fao.org/aos/agrovoc/c_7465","","",""
"c_7466","типы почв по структуре","","http://aims.fao.org/aos/agrovoc/c_7466","","",""
"c_7468","Struthioniformes","","http://aims.fao.org/aos/agrovoc/c_7468","","",""
"c_746e8fe9","снасти для электролова","","http://aims.fao.org/aos/agrovoc/c_746e8fe9","","",""
"c_7470","стрихнин","","http://aims.fao.org/aos/agrovoc/c_7470","","",""
"c_7470e488","эластичность занятости","","http://aims.fao.org/aos/agrovoc/c_7470e488","","",""
